,Unnamed: 0.1,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
12627,16311,16311,893,1,When I change his brothers diaper I ask [name] to throw away the dirty diaper or get the wipes for me. Sometimes he will help but not often. I will keep asking,When I change [name]s diaper I ask [name] to throw away the dirty diaper and get the wipes. Sometimes he will help but not often. I will keep asking,1.647146183,1,True,2.396652674106508,0,False,0.7495064911065079
12628,16312,16312,893,1,When I change his brothers diaper I ask [name] to throw away the dirty diaper or get the wipes for me. Sometimes he will help but not often. I will keep asking,"If I change [name]'s diaper, I ask him to throw away the diaper or wash the diaper. Sometimes, he will help but not often. I will keep asking",1.891682296,4,False,2.396652674106508,0,False,0.504970378106508
12629,16313,16313,893,1,When I change his brothers diaper I ask [name] to throw away the dirty diaper or get the wipes for me. Sometimes he will help but not often. I will keep asking,"When I change his brotherÃ¢â‚¬â„¢s diaper, I ask [name] to throw away the dirty diaper or get the wipes for me. Sometimes he will help but not often. I will keep asking",1.697850726,1,True,2.396652674106508,0,False,0.698801948106508
12630,16314,16314,893,1,When I change his brothers diaper I ask [name] to throw away the dirty diaper or get the wipes for me. Sometimes he will help but not often. I will keep asking,When I change his brotherÃ¢â‚¬â„¢s diaper I ask [name] to throw away the dirty diaper or get the wipes for me..sometimes he will help but not often.I will keep asking him,1.658013797,1,True,2.396652674106508,0,False,0.738638877106508
12631,16315,16315,893,1,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,I have been encouraging [name] to help take care of his baby brother. We talk about the importance of caring for others and families.,1.806428921,4,False,2.396652674106508,0,False,0.590223753106508
12632,16316,16316,893,1,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,I have been encouraging [name] to take care of his baby brother. We talk about the importance of caring for others and family.,1.729720787,4,False,2.396652674106508,0,False,0.666931887106508
12633,16317,16317,893,1,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,I have been encouraging [name] to help take care of his baby brother. We talk about the important of caring for others and family.,1.849739679,4,False,2.396652674106508,0,False,0.5469129951065079
12634,16318,16318,893,1,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,I have been encouraging [name] to help take care of his baby brother. We talk about the importance of caring for others and family.,1.770321707,4,False,2.396652674106508,0,False,0.626330967106508
12635,16319,16319,893,1,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,I have been encouraging [name] to hsve been helping take care of his baby brother. We talk about the importance of caring for others and family.,1.893290269,4,False,2.396652674106508,0,False,0.503362405106508
12636,16320,16320,893,1,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,I have been encouraging [name] to help take care of his baby brother. We talk about the importance of caring for others and the family.,1.784401238,4,False,2.396652674106508,0,False,0.6122514361065079
12637,16321,16321,893,1,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,I would like to encourage [name] to become good at taking care of the baby brother so I can take his attention away from my problems,1.731903091,4,False,2.396652674106508,0,False,0.664749583106508
12638,16322,16322,893,1,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,I have been encouraging [name] to help take care of his baby brother. We talk about the importance of caring for others.,1.780951009,4,False,2.396652674106508,0,False,0.6157016651065079
12639,16323,16323,893,1,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,I have been encouraging [name] to help to take care of his baby brother. We talk about the importance of being caring for others and family.,1.734242184,4,False,2.396652674106508,0,False,0.662410490106508
12640,16324,16324,893,1,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family,I have tried to teach [name] to care for his baby brother. We talk about the importance of caring for others and family.,1.809482475,4,False,2.396652674106508,0,False,0.5871701991065079
12649,16333,16333,893,4,When I bring groceries home [name] likes to help carry the grocery bags from the door to the kitchen table,"When I take home groceries, [name] likes to help carry the grocery bags from the door.",1.77875275,1,False,2.1962278431239506,0,False,0.4174750931239506
12650,16334,16334,893,4,When I bring groceries home [name] likes to help carry the grocery bags from the door to the kitchen table,When I bring groceries home [name] likes to help carry the grocery boxes from the door to the kitchen table.,1.762815865,4,True,2.1962278431239506,0,False,0.4334119781239505
12651,16335,16335,893,4,When I bring groceries home [name] likes to help carry the grocery bags from the door to the kitchen table,When I bring groceries home [name] likes to help carry the bags from the door to the dinner table.,1.823562177,1,False,2.1962278431239506,0,False,0.3726656661239507
12652,16336,16336,893,4,When I bring groceries home [name] likes to help carry the grocery bags from the door to the kitchen table,"When I bring groceries home, [name] likes to help me carry the groceries from the door to the kitchen table.",1.858815089,1,False,2.1962278431239506,0,False,0.3374127541239506
12653,16337,16337,893,4,When I bring groceries home [name] likes to help carry the grocery bags from the door to the kitchen table,"When I bring groceries home, [name] likes to help carry the grocery bags from the door to the kitchen table.",1.799423577,1,False,2.1962278431239506,0,False,0.3968042661239506
12654,16338,16338,893,4,When I bring groceries home [name] likes to help carry the grocery bags from the door to the kitchen table,When I bring home groceries [name] likes to help carry the grocery bags from the door to the kitchen table.,1.695583918,4,True,2.1962278431239506,0,False,0.5006439251239505
12662,16346,16346,893,1,Reminding him that he can cover his ears if noise is too loud,Reminding him that the loud noises will stop when he covers his ears,1.935914798,2,False,2.396652674106508,0,False,0.4607378761065079
12663,16347,16347,893,1,Reminding him that he can cover his ears if noise is too loud,Reminding him that he can cover his ears if the noise is too loud.,1.71374232,1,True,2.396652674106508,0,False,0.682910354106508
12664,16348,16348,893,1,Reminding him that he can cover his ears if noise is too loud,Reminding him that he can shut his ears if noise is too loud,1.802103777,1,True,2.396652674106508,0,False,0.594548897106508
12665,16349,16349,893,1,Reminding him that he can cover his ears if noise is too loud,"Reminding him of the quiet times in the community, such as in restaurants, schools, and places of worship. Reminding him that he can cover his ears if the noise is too loud.",1.453625253,1,True,2.396652674106508,0,False,0.943027421106508
12666,16350,16350,893,1,Reminding him that he can cover his ears if noise is too loud,Reminding him that he can cover his ears if sound is too loud,1.77688666,1,True,2.396652674106508,0,False,0.619766014106508
12667,16351,16351,893,1,"When [name] goes to play groups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.",When [name] is in playgroups [name] is awkward at talking to the children. I encourage and help [name] to talk about other things.,1.462681697,1,True,2.396652674106508,0,False,0.933970977106508
12668,16352,16352,893,1,"When [name] goes to play groups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.","When [name] goes to play groups on his own, his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] talk about other things.",1.634747518,1,True,2.396652674106508,0,False,0.761905156106508
12669,16353,16353,893,1,"When [name] goes to play groups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.","I encourage and help [name] to make friends with other children, especially other boys.",1.372117277,1,True,2.396652674106508,0,False,1.024535397106508
12670,16354,16354,893,1,"When [name] goes to play groups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.","When [name] goes to play groups his conversations with children is awkward, he only wants to talk about what he enjoys. I encourage and help [name] to talk about something else.",1.517798157,1,True,2.396652674106508,0,False,0.8788545171065079
12671,16355,16355,893,1,"When [name] goes to play groups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.",When [name] is going to a playgroup his conversation with other children is awkward and he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.,1.480187888,1,True,2.396652674106508,0,False,0.916464786106508
12672,16356,16356,893,1,"When [name] goes to play groups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.",When [name] goes to play groups his conversation with children is awkward because he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.,1.512580435,1,True,2.396652674106508,0,False,0.8840722391065079
12673,16357,16357,893,1,"When [name] goes to play groups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.","When [name] goes to playgroups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.",1.483151933,1,True,2.396652674106508,0,False,0.913500741106508
12674,16358,16358,893,1,"When [name] goes to play groups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.",He's awkward when he talks to children; he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.,1.574062673,1,True,2.396652674106508,0,False,0.8225900011065079
12675,16359,16359,893,1,Encourage [name] to do thins on his own,Encourage [name] to do things on his own,1.363145746,1,True,2.396652674106508,0,False,1.033506928106508
12676,16360,16360,893,1,Encourage [name] to do thins on his own,Encourage [name] to do what he can on his own,1.339916708,1,True,2.396652674106508,0,False,1.056735966106508
12677,16361,16361,893,1,Encourage [name] to do thins on his own,Encourage [name] to do something on his own.,1.380150792,1,True,2.396652674106508,0,False,1.016501882106508
12678,16362,16362,893,1,Encourage [name] to do thins on his own,Encourage [name] to do items on his own,1.337738441,1,True,2.396652674106508,0,False,1.058914233106508
12679,16363,16363,893,4,"Getting rest: During his baby brothers nap, [name] watches a tv show or paints/colors for rest time since he will no longer takes naps","In his Baby Brothers' nap, [name] watches a TV show or paints/colors for rest time since he will no longer take naps.",1.16753391,4,True,2.1962278431239506,0,False,1.0286939331239506
12681,16365,16365,893,4,"Getting rest: During his baby brothers nap, [name] watches a tv show or paints/colors for rest time since he will no longer takes naps","Getting rest: During the babyÃ¢â‚¬â„¢s nap, [name] watches a tv show or paints/colors for rest time since he will no longer take naps.",1.864545274,0,False,2.1962278431239506,0,False,0.3316825691239506
12682,16366,16366,893,4,"Getting rest: During his baby brothers nap, [name] watches a tv show or paints/colors for rest time since he will no longer takes naps","Getting rest: During his babyÃ¢â‚¬â„¢s nap, [name] watches a tv show or paints/colors for rest time because he will no longer take naps.",1.882444402,4,True,2.1962278431239506,0,False,0.3137834411239506
12683,16367,16367,893,4,"Getting rest: During his baby brothers nap, [name] watches a tv show or paints/colors for rest time since he will no longer takes naps","Getting Rest: During his baby brother's nap, [name] watches a tv show or paints/colors for rest time since he will no longer takes naps",1.530559892,4,True,2.1962278431239506,0,False,0.6656679511239505
12684,16368,16368,893,4,"Getting rest: During his baby brothers nap, [name] watches a tv show or paints/colors for rest time since he will no longer takes naps","Getting rest: During his baby brother's nap, [name] watches a tv show or paints/colors for rest time since he will no longer take naps.",1.574904241,4,True,2.1962278431239506,0,False,0.6213236021239505
12685,16369,16369,893,4,"Getting rest: During his baby brothers nap, [name] watches a tv show or paints/colors for rest time since he will no longer takes naps","Getting rest: During his baby brother's nap, [name] watches a TV show or paints/colors for rest time since he will no longer take naps",1.566355602,4,True,2.1962278431239506,0,False,0.6298722411239506
12686,16370,16370,893,3,[name] has been doing board games with his OT and learning the steps of playing game and taking turns,[name] has been doing board games with his therapist learning the steps of playing the game and taking turns.,2.300957563,4,False,2.8224563689442603,0,False,0.5214988059442605
12688,16372,16372,893,3,[name] has been doing board games with his OT and learning the steps of playing game and taking turns,[name] has been doing board games with his occupational therapist and learning the steps of playing game and taking turns,2.318485222,4,False,2.8224563689442603,0,False,0.5039711469442603
12689,16373,16373,893,3,[name] has been doing board games with his OT and learning the steps of playing game and taking turns,[name] has been doing activities with his occupational therapist and learning the steps of playing and taking turns.,2.623975059,4,False,2.8224563689442603,0,False,0.1984813099442601
12690,16374,16374,893,3,[name] has been doing board games with his OT and learning the steps of playing game and taking turns,[name] has been playing board games with his OT and learning the steps of playing game and taking turns.,1.778629714,3,True,2.8224563689442603,0,False,1.0438266549442603
12691,16375,16375,893,3,[name] has been doing board games with his OT and learning the steps of playing game and taking turns,"[name] has been playing board games with his OT, learning the steps to playing and taking turns.",1.777763453,4,False,2.8224563689442603,0,False,1.0446929159442604
12707,16391,16391,893,4,Getting rest: [name] has a hard time relaxing and resting. He no longer takes naps. When his younger brother naps he has quiet time by watching tv or doing something quiet.,[name] has trouble relaxing and resting. He hasn't gotten any better since being in college. He doesn't get much rest when his younger brother takes naps.,0.601490228,4,True,2.1962278431239506,0,False,1.5947376151239507
12708,16392,16392,893,4,Getting rest: [name] has a hard time relaxing and resting. He no longer takes naps. When his younger brother naps he has quiet time by watching tv or doing something quiet., [name] has a hard time relaxing and resting. He no longer takes naps.,0.740324252,4,True,2.1962278431239506,0,False,1.4559035911239506
12709,16393,16393,893,4,Getting rest: [name] has a hard time relaxing and resting. He no longer takes naps. When his younger brother naps he has quiet time by watching tv or doing something quiet.,[name] needs to reschedule his naps.,0.789870761,4,True,2.1962278431239506,0,False,1.4063570821239506
12710,16394,16394,893,4,Getting rest: [name] has a hard time relaxing and resting. He no longer takes naps. When his younger brother naps he has quiet time by watching tv or doing something quiet.,[name] has a hard time relaxing and resting. He no longer takes naps. When his younger brother naps he has quiet time by watching tv or doing something quiet.,0.745551471,4,True,2.1962278431239506,0,False,1.4506763721239506
12711,16395,16395,893,4,Getting rest: [name] has a hard time relaxing and resting. He no longer takes naps. When his younger brother naps he has quiet time by watching tv or doing something quiet.,[name] has no more time to hang out with his younger brother. One day he has quiet time by watching tv or doing something quiet.,0.727633764,4,True,2.1962278431239506,0,False,1.4685940791239505
12712,16396,16396,893,4,Getting rest: [name] has a hard time relaxing and resting. He no longer takes naps. When his younger brother naps he has quiet time by watching tv or doing something quiet.,When [name]'s younger brother naps he has quiet time by watching TV or doing something quiet.,1.407119402,4,True,2.1962278431239506,0,False,0.7891084411239506
12713,16397,16397,893,4,Getting rest: [name] has a hard time relaxing and resting. He no longer takes naps. When his younger brother naps he has quiet time by watching tv or doing something quiet.,No one takes time to relax and rest. When [name]'s younger brother naps he has quiet time by watching TV or doing something quiet.,0.995145539,4,True,2.1962278431239506,0,False,1.2010823041239505
12714,16398,16398,893,3,"Getting dressed, [name] has been practicing dressing himself and can now get dressed by himself with assistance.",[name] has been practicing dressing himself and can now get dressed by himself with assistance.,2.438568703,4,False,2.8224563689442603,0,False,0.3838876659442602
12716,16400,16400,893,3,"Getting dressed, [name] has been practicing dressing himself and can now get dressed by himself with assistance.",[name] has been practicing getting dressed by himself and can now get dressed by himself with assistance,2.456799398,4,False,2.8224563689442603,0,False,0.3656569709442605
12718,16402,16402,893,3,"Getting dressed, [name] has been practicing dressing himself and can now get dressed by himself with assistance.",[name] practiced dressing himself and he now gets dressed without assistance.,2.524723613,4,False,2.8224563689442603,0,False,0.2977327559442604
12719,16403,16403,893,3,"Getting dressed, [name] has been practicing dressing himself and can now get dressed by himself with assistance.",[name] has been practicing putting his clothes on and now can put them on with assistance.,2.265133915,4,False,2.8224563689442603,0,False,0.5573224539442605
12720,16404,16404,893,3,"Getting dressed, [name] has been practicing dressing himself and can now get dressed by himself with assistance.","Getting dressed, [name] has been practicing his dressing skills and can now get dressed with assistance.",2.487962341,4,False,2.8224563689442603,0,False,0.3344940279442605
12721,16405,16405,893,3,"Getting dressed, [name] has been practicing dressing himself and can now get dressed by himself with assistance.","Getting dressed, [name] has been practicing and making dressing decisions and can now get dressed by himself with assistance.",2.473405605,4,False,2.8224563689442603,0,False,0.3490507639442604
12727,16411,16411,01-101,0,Watching/mirroring peers,Watching/Mirroring peers in daycare/preschool,1.325197403,0,True,1.7142213381829274,0,True,0.3890239351829274
12734,16418,16418,01-101,3,More consistent in cleaning up and putting toys away,Playing in regular places will make it easier to play with and take away toys,2.151817976,2,False,2.8224563689442603,0,False,0.6706383929442605
12736,16420,16420,01-101,3,More consistent in cleaning up and putting toys away,More consistent in cleaning up the toys and putting them away,2.011536248,0,False,2.8224563689442603,0,False,0.8109201209442602
12738,16422,16422,01-101,3,More consistent in cleaning up and putting toys away,Do more consistent cleaning up and putting toys away,2.46359376,0,False,2.8224563689442603,0,False,0.3588626089442601
12740,16424,16424,01-101,3,More consistent in cleaning up and putting toys away,More consistent at putting toys away and cleaning up,1.942157467,0,False,2.8224563689442603,0,False,0.8802989019442604
12750,16434,16434,01-101,3,Play directly beside + alongside,Play directly beside the + beside,1.945769313,0,False,2.8224563689442603,0,False,0.8766870559442603
12751,16435,16435,01-101,3,Play directly beside + alongside,Play directly beside / alongside the opponent to win the game.,2.4166749,0,False,2.8224563689442603,0,False,0.4057814689442605
12752,16436,16436,01-101,3,Play directly beside + alongside,Play directly beside players - and alongside,1.930773645,0,False,2.8224563689442603,0,False,0.8916827239442604
12754,16438,16438,01-101,3,Play directly beside + alongside,Play directly beside + beside the other child,2.186797153,0,False,2.8224563689442603,0,False,0.6356592159442602
12755,16439,16439,01-101,3,Play directly beside + alongside,"To compete in a game, a player will have to play directly beside or alongside a player.",2.262546333,2,False,2.8224563689442603,0,False,0.5599100359442604
12756,16440,16440,01-101,3,Play directly beside + alongside,Play directly beside + alongside is one strategy that is good for play and learning.,2.107577344,2,False,2.8224563689442603,0,False,0.7148790249442603
12757,16441,16441,01-101,3,Play directly beside + alongside,Play directly beside and alongside,2.341621135,0,False,2.8224563689442603,0,False,0.4808352339442603
12758,16442,16442,01-101,3,Play directly beside + alongside,Playing directly beside your friend is a great way to enhance competence and bonding in the home in home setting.,2.193805494,2,False,2.8224563689442603,0,False,0.6286508749442605
12759,16443,16443,01-101,3,Play directly beside + alongside,Play directly next to + alongside,2.153718532,2,False,2.8224563689442603,0,False,0.6687378369442603
12760,16444,16444,01-101,3,Play directly beside + alongside,A family in home setting can use these activities to increase activity and competence.,2.080607165,2,False,2.8224563689442603,0,False,0.7418492039442603
12761,16445,16445,01-101,3,Play directly beside + alongside,"Play directly beside + in home context: Play directly beside + beside is also a competitive activity, which encourages family members to play together directly beside + alongside.",2.265946085,0,False,2.8224563689442603,0,False,0.5565102839442604
12763,16447,16447,01-101,0,Read daily to kids,Read to your kids every day.,1.403501174,0,True,1.7142213381829274,0,True,0.3107201641829273
12766,16450,16450,01-101,0,Read daily to kids,Read to children every day.,1.423832963,0,True,1.7142213381829274,0,True,0.2903883751829275
12768,16452,16452,01-101,0,Read daily to kids,Read daily to kids - a big part of the pedagogy in school.,1.318237964,0,True,1.7142213381829274,0,True,0.3959833741829275
12769,16453,16453,01-101,0,Read daily to kids,Read daily to the kids.,1.152499578,0,True,1.7142213381829274,0,True,0.5617217601829274
12778,16462,16462,01-101,0,Less reliance on technology + more free play,"Playing with a more natural setting, less reliance on technology, the less pressure on technology, more free play, socialization and non-involvement.",1.389922838,0,True,1.7142213381829274,0,True,0.3242985001829275
12789,16473,16473,01-101,1,Challenge her with more opportunities to pick clothes + get dressed.,Challenge her to pick clothes + get dressed more frequently.,1.573851078,1,True,2.396652674106508,0,False,0.822801596106508
12790,16474,16474,01-101,1,Challenge her with more opportunities to pick clothes + get dressed.,Challenge her to pick clothes + get dressed.,1.548354716,1,True,2.396652674106508,0,False,0.848297958106508
12791,16475,16475,01-101,1,Challenge her with more opportunities to pick clothes + get dressed.,Challenge her to pick clothes and to get dressed more.,1.558089624,1,True,2.396652674106508,0,False,0.838563050106508
12802,16486,16486,01-101,0,Morning routine/ consistency before daycare,Having a morning routine/consistency and consistency before daycare,1.12960988,0,True,1.7142213381829274,0,True,0.5846114581829274
12803,16487,16487,01-101,0,Morning routine/ consistency before daycare,Having a morning routine/comity before daycare,0.969302558,0,True,1.7142213381829274,0,True,0.7449187801829275
12805,16489,16489,01-101,0,Morning routine/ consistency before daycare,Morning routine / consistency before daycare.,1.134875788,0,True,1.7142213381829274,0,True,0.5793455501829274
12806,16490,16490,01-101,0,Morning routine/ consistency before daycare,Morning routine before daycare,1.311788115,0,True,1.7142213381829274,0,True,0.4024332231829275
12807,16491,16491,01-101,0,Morning routine/ consistency before daycare,Morning routine/ consistency before kindergarten,1.445851023,0,True,1.7142213381829274,0,True,0.2683703151829275
12809,16493,16493,01-101,0,Morning routine/ consistency before daycare,Morning Routine/ Consistency before daycare,1.376674179,0,True,1.7142213381829274,0,True,0.3375471591829273
12815,16499,16499,01-101,0,More consistently using toilet,Consistent toilet use,1.237223516,0,True,1.7142213381829274,0,True,0.4769978221829274
12816,16500,16500,01-101,0,More consistently using toilet,Using toilet more consistently,1.29543036,0,True,1.7142213381829274,0,True,0.4187909781829275
12817,16501,16501,01-101,0,More consistently using toilet,Use toilet more consistently,1.226544735,0,True,1.7142213381829274,0,True,0.4876766031829274
12819,16503,16503,01-101,0,More consistently using toilet,Using the toilet more consistently,1.343194815,0,True,1.7142213381829274,0,True,0.3710265231829275
12821,16505,16505,01-101,1,Assisting more with meal prep,"To make your spouse feel loved, try to help with meal prep.",1.551058091,1,True,2.396652674106508,0,False,0.8455945831065079
12822,16506,16506,01-101,1,Assisting more with meal prep,"Assisting more with meals, meal prep, & grocery shopping",2.196112678,0,False,2.396652674106508,0,False,0.2005399961065079
12825,16509,16509,01-101,0,"Increase amount of time on potty, based on readiness cues",Increase amount of time on toilet based on readiness cues.,1.518135175,0,True,1.7142213381829274,0,True,0.1960861631829273
12830,16514,16514,01-101,0,"Increase amount of time on potty, based on readiness cues","Increase amount of time on the potty, based on readiness cues",1.461293726,0,True,1.7142213381829274,0,True,0.2529276121829273
12832,16516,16516,01-101,0,"Increase complexity of imaginative play, as age appropriate","Increase complexity of creative play, as age appropriate",1.451240637,0,True,1.7142213381829274,0,True,0.2629807011829275
12834,16518,16518,01-101,0,"Increase complexity of imaginative play, as age appropriate","Increase complexity of simulated environment, as age appropriate",1.123019433,0,True,1.7142213381829274,0,True,0.5912019051829274
12836,16520,16520,01-101,0,"Increase complexity of imaginative play, as age appropriate","Increase complexity of physical play, as age appropriate.",1.483247493,0,True,1.7142213381829274,0,True,0.2309738451829275
12837,16521,16521,01-101,0,"Increase complexity of imaginative play, as age appropriate","Increase complexity of imaginative play as the child grows, as age appropriate",1.384174062,0,True,1.7142213381829274,0,True,0.3300472761829274
12839,16523,16523,01-101,0,"Increase complexity of imaginative play, as age appropriate",Increase complexity of imaginative play as age appropriate,1.444512025,0,True,1.7142213381829274,0,True,0.2697093131829273
12840,16524,16524,01-101,4,Anticipatory info re: days attending school,Anticipatory info re: how many days attending school,1.507457915,4,True,2.1962278431239506,0,False,0.6887699281239505
12841,16525,16525,01-101,4,Anticipatory info re: days attending school,Anticipatory info re: the days attending school,1.500017658,4,True,2.1962278431239506,0,False,0.6962101851239506
12842,16526,16526,01-101,4,Anticipatory info re: days attending school,Anticipatory Info re: days attending school,1.299397304,4,True,2.1962278431239506,0,False,0.8968305391239506
12843,16527,16527,01-101,4,Anticipatory info re: days attending school,Anticipatory info re: days attending school in daycare/preschool setting: Anticipatory info re: days attending school,1.498490053,4,True,2.1962278431239506,0,False,0.6977377901239505
12844,16528,16528,01-101,1,More time + encouragement for creative + free play,"Encourage creative, free play",1.550159803,1,True,2.396652674106508,0,False,0.8464928711065081
12845,16529,16529,01-101,1,"Give more responsibilities with respect to assisting with cooking, baking or household chores","Give more household responsibilities to the child in exchange for making cooking, baking and other tasks less daunting.",1.736018653,0,False,2.396652674106508,0,False,0.660634021106508
12846,16530,16530,01-101,1,"Give more responsibilities with respect to assisting with cooking, baking or household chores","Give more responsibility to respect to assisting with and completing household chores like, cooking and baking.",1.718737366,1,True,2.396652674106508,0,False,0.6779153081065079
12847,16531,16531,01-101,1,"Give more responsibilities with respect to assisting with cooking, baking or household chores","Give them more responsibilities in terms of cooking, baking, or household chores",1.998170577,0,False,2.396652674106508,0,False,0.3984820971065079
12848,16532,16532,01-101,1,"Give more responsibilities with respect to assisting with cooking, baking or household chores","Give more responsibilities with respect to cooking, baking or household chores",2.022583632,0,False,2.396652674106508,0,False,0.374069042106508
12849,16533,16533,01-101,1,"Give more responsibilities with respect to assisting with cooking, baking or household chores","Give more responsibilities with respect to helping with cooking, baking or household chores.",1.794206005,0,False,2.396652674106508,0,False,0.602446669106508
12850,16534,16534,01-101,1,"Give more responsibilities with respect to assisting with cooking, baking or household chores","Give more responsibilities with respect to helping with cooking, baking or household chores",1.937112271,0,False,2.396652674106508,0,False,0.459540403106508
12851,16535,16535,01-101,0,Continue to put clothes in hamper,Continue to put clothes in laundry basket,1.125112337,0,True,1.7142213381829274,0,True,0.5891090011829274
12853,16537,16537,01-101,0,Continue to put clothes in hamper,Continue to put clothes in the hamper,1.376337716,0,True,1.7142213381829274,0,True,0.3378836221829273
12855,16539,16539,01-101,0,Continue to put clothes in hamper,Continue to put clothes in the hamper.,1.454855932,0,True,1.7142213381829274,0,True,0.2593654061829273
12856,16540,16540,01-101,0,Continue to put clothes in hamper,Continue to put clothes in laundry,1.227521207,0,True,1.7142213381829274,0,True,0.4867001311829275
12857,16541,16541,01-101,0,Have a wide variety of toys + activities available,"Have a large variety of toys and activities available, from a young age.",1.396500763,0,True,1.7142213381829274,0,True,0.3177205751829275
12858,16542,16542,01-101,0,Have a wide variety of toys + activities available,Have a wide variety of toys available,1.151864119,0,True,1.7142213381829274,0,True,0.5623572191829274
12859,16543,16543,01-101,0,Have a wide variety of toys + activities available,"Have a wide variety of toys available and activities, focusing on the theme of the party.",1.278426915,0,True,1.7142213381829274,0,True,0.4357944231829274
12860,16544,16544,01-101,0,Have a wide variety of toys + activities available,Have a wide variety of toys and activities available.,1.220764178,0,True,1.7142213381829274,0,True,0.4934571601829274
12863,16547,16547,01-101,0,Have a wide variety of toys + activities available,Have a wide variety of toys and activities available,1.073756224,0,True,1.7142213381829274,0,True,0.6404651141829274
12864,16548,16548,01-101,0,Have a wide variety of toys + activities available,Have a wide variety of toys + activities available and get used to them.,1.216421404,0,True,1.7142213381829274,0,True,0.4977999341829273
12865,16549,16549,01-101,0,Have a wide variety of toys + activities available,Prepare at home a wide variety of toys + activities to occupy children.,1.211565025,0,True,1.7142213381829274,0,True,0.5026563131829274
12869,16553,16553,01-101,1,"Gain more independence with bathing, dressing",Gain more independence with bathing and dressing.,1.798108816,0,False,2.396652674106508,0,False,0.5985438581065079
12870,16554,16554,01-101,1,"Gain more independence with bathing, dressing",Gain more independence with bathing and dressing,2.120315986,0,False,2.396652674106508,0,False,0.2763366881065079
12871,16555,16555,01-101,1,"Gain more independence with bathing, dressing",Gain independence with bathing and dressing.,1.700724754,1,True,2.396652674106508,0,False,0.6959279201065081
12872,16556,16556,01-101,1,"Gain more independence with bathing, dressing","In the basics care routine, gain more independence with bathing, dressing, and eating.",2.035493609,0,False,2.396652674106508,0,False,0.3611590651065079
12874,16558,16558,01-101,0,"Offer a variety of sensory, creative, imaginative opportunities to participate in at home on a daily basis.","Offer a variety of sensory, creative, and imaginative opportunities to participate in at home on a daily basis.",1.505619491,0,True,1.7142213381829274,0,True,0.2086018471829274
12877,16561,16561,01-101,0,"Offer a variety of sensory, creative, imaginative opportunities to participate in at home on a daily basis.","Make the environment as sensory, creative, imaginative as possible for the child at home.",1.348080176,0,True,1.7142213381829274,0,True,0.3661411621829273
12878,16562,16562,01-101,0,"Offer a variety of sensory, creative, imaginative opportunities to participate in at home on a daily basis.","Offer a variety of sensory, creative, and imaginative activities to participate in at home on a regular basis.",1.496959209,0,True,1.7142213381829274,0,True,0.2172621291829275
12880,16564,16564,01-101,0,"Offer a variety of sensory, creative, imaginative opportunities to participate in at home on a daily basis.","Offer a variety of sensory, creative, imaginative opportunities to participate in at home.",1.255527152,0,True,1.7142213381829274,0,True,0.4586941861829274
12882,16566,16566,01-101,1,"Increased responsibility- eg- get PJs, put them on","Increased responsibility. eg. put PJs on, go to bed.",1.688387758,1,True,2.396652674106508,0,False,0.708264916106508
12883,16567,16567,01-101,1,"Increased responsibility- eg- get PJs, put them on","Increased responsibility - eg- use the dishwasher, clean the floors",1.839309768,1,True,2.396652674106508,0,False,0.557342906106508
12884,16568,16568,01-101,1,"Increased responsibility- eg- get PJs, put them on","Increased responsibility- eg: get PJs, put them on",1.937075885,1,True,2.396652674106508,0,False,0.4595767891065079
12885,16569,16569,01-101,1,"Increased responsibility- eg- get PJs, put them on","Increased responsibility- eg- Get PJs, put them on",1.855870185,1,True,2.396652674106508,0,False,0.5407824891065081
