ID,label,strategy,augmented_strategy,H_yx,predicted_label_null,correct_yx
981,1,I try to talk to him like he's an adult even though he doesn't understand everything I'm saying.  ,I try to talk to him like he's an adult even though he doesn't understand everything I'm saying.,1.629622948,1,TRUE
981,1,I try to talk to him like he's an adult even though he doesn't understand everything I'm saying.  ,I try to talk to him like he is an adult even though he doesn't understand everything I'm saying.,1.660481465,1,TRUE
981,1,I try to talk to him like he's an adult even though he doesn't understand everything I'm saying.  ,I try to talk to him like he's an adult even though I don't understand everything he says.,1.706131281,1,TRUE
981,0,getting together with other kids,getting to know other kids,0.978393048,0,TRUE
981,0,getting together with other kids,i can get to know children who are different from me and i can learn from them.,2.589544378,4,FALSE
981,0,getting together with other kids,Getting together with other kids is a good opportunity to play and practice a different sport than just basketball or hockey.,1.762929242,4,FALSE
981,0,getting together with other kids,Getting together with other kids is much more fun than hanging out alone.,2.106822918,4,FALSE
981,0,getting together with other kids,"When you want to play with other kids, the best thing is to get together.",2.398406693,4,FALSE
981,0,getting together with other kids,"The environment, especially the weather, is important to learning.",2.645005067,4,FALSE
981,0,getting together with other kids,Getting together with other kids,1.000092186,0,TRUE
981,0,getting together with other kids,playing in the house,1.044307706,0,TRUE
981,0,getting together with other kids,Getting together with other kids is a great way to have fun and make new friends and enjoy a variety of games.,1.723303066,0,TRUE
981,0,getting together with other kids,The environment you live in is very important for children to learn.,2.98310502,4,FALSE
981,1,I encourage him to be independent.  ,I encourage him to embrace independence.,1.316582771,1,TRUE
981,1,I encourage him to be independent.  ,I would encourage him to be independent.,1.510918163,1,TRUE
981,1,I encourage him to be independent.  ,I make him independent.,1.856952852,1,TRUE
981,1,I encourage him to be independent.  ,I encourage him to be independent.,1.285484577,1,TRUE
981,1,I encourage him to be independent.  ,I encourage him to be more independent.,1.305166152,1,TRUE
981,1,I encourage him to be independent.  ,The father encourages him to be independent and successful.,2.005914811,4,FALSE
981,1,I encourage him to be independent.  ,I encourage him to be confident.,1.355901019,1,TRUE
981,1,I encourage him to be independent.  ,"I encourage him to be independent, and I encourage him to be resourceful.",1.341058651,1,TRUE
981,1,I encourage him to be independent.  ,I encourage him to be independent but he has a hard time deciding what to do.,1.897813942,4,FALSE
981,1,I encourage him to be independent.  ,I encourage them to work and help in the garden.,1.281483951,1,TRUE
981,0,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.","Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc would help you as a parent.",1.849536525,1,FALSE
981,0,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.","Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, ect.",1.535494134,0,TRUE
981,0,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.",Staying calm and ignoring my kid if he acts up.,1.404329225,0,TRUE
981,0,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.","Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc would help me stay nice and cool when I am out and donÃ¢â‚¬â„¢t want to be yelled at or treated rudely.",1.897258877,1,FALSE
981,0,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.","Staying calm if my child is acting up at a restaurant or at the dentist, etc.",1.383706931,0,TRUE
981,0,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.","Staying calm when your child is acting up at a restaurant or at the dentist, etc.",1.492856486,0,TRUE
981,0,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.","Getting into the habit of staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.",1.849719533,1,FALSE
981,0,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.","Staying calm and ignoring if my child is acting up at the dentist, restaurant, etc",1.403391758,0,TRUE
981,0,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.","Staying calm and ignoring if my child is snarling at a restaurant or at the dentist, etc.",1.471000015,0,TRUE
981,0,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.","Staying calm and ignoring if my child is acting up at a restaurant or the dentist, etc.",1.377648511,0,TRUE
981,0,Continuity with activities.  He recognizes people and places and seems to be more comfortable and engaging. ,"Continuity with activities, such as recognizing people and places (he lives here, has lived here, has visited here, and so on) and seems more comfortable and engaged.",1.577149498,0,TRUE
981,0,Continuity with activities.  He recognizes people and places and seems to be more comfortable and engaging. ,He recognizes people and places and seems to be more comfortable and engaging.,2.316394516,4,FALSE
981,0,Continuity with activities.  He recognizes people and places and seems to be more comfortable and engaging. ,He recognizes people and places in an environment and seems more comfortable and engaging.,2.447415443,4,FALSE
981,0,Continuity with activities.  He recognizes people and places and seems to be more comfortable and engaging. ,Continuity with activities. He recognizes people and places and seems to be more comfortable and engaging.,2.038921209,0,TRUE
981,0,Continuity with activities.  He recognizes people and places and seems to be more comfortable and engaging. ,He recognizes people and places and seems to be more relaxed and engaging.,2.356519744,4,FALSE
981,0,Continuity with activities.  He recognizes people and places and seems to be more comfortable and engaging. ,He recognizes people and places and becomes more comfortable.,2.358446417,4,FALSE
981,0,Continuity with activities.  He recognizes people and places and seems to be more comfortable and engaging. ,We do a lot of activities at the community center. He recognizes people and places and seems to be more comfortable and engaged.,1.897667666,4,FALSE
981,0,Continuity with activities.  He recognizes people and places and seems to be more comfortable and engaging. ,He recognizes people and places and becomes more comfortable and engaging.,2.412972663,4,FALSE
981,0,I bring him to activities with other people and he watches them.  ,I bring him to activities with people where he can watch them.,2.416193571,1,FALSE
981,0,I bring him to activities with other people and he watches them.  ,I will bring him to activities with other people.,2.382214428,4,FALSE
981,0,I bring him to activities with other people and he watches them.  ,I bring him to activities with other people and he waits for the activities to end.,2.553660135,1,FALSE
981,0,I bring him to activities with other people and he watches them.  ,I take him to do activities with other people and he watches them.,2.251119256,1,FALSE
981,0,I bring him to activities with other people and he watches them.  ,I bring him to activities with other people and he watches them.,2.309658591,1,FALSE
981,0,I bring him to activities with other people and he watches them.  ,He likes to come along when other people are playing.,2.568241888,4,FALSE
981,0,I bring him to activities with other people and he watches them.  ,He watches me playing with others.,2.169218573,4,FALSE
981,0,I bring him to activities with other people and he watches them.  ,I bring him to activities with people and he watches them.,2.30702147,1,FALSE
981,0,I bring him to activities with other people and he watches them.  ,I bring them to activities with other people and he watches them.,2.408733453,1,FALSE
981,0,"Quiet time/storytime before bed/napping when he lets me.  I normally have his room ready for bed (lights out, music on).  ","Quiet time/storytime before bed/napping when he lets me. I normally have his room ready for bed (lights out, music on).",1.523572931,0,TRUE
981,0,"Quiet time/storytime before bed/napping when he lets me.  I normally have his room ready for bed (lights out, music on).  ","Quiet time/storytime before bed/naps when he lets me. I normally have his room ready for bed (lights out, music on)",1.519817131,0,TRUE
981,0,"Quiet time/storytime before bed/napping when he lets me.  I normally have his room ready for bed (lights out, music on).  ","Quiet time/book time before bed. I also usually have his room ready for bed (lights out, music on).",1.643344664,0,TRUE
981,0,"Quiet time/storytime before bed/napping when he lets me.  I normally have his room ready for bed (lights out, music on).  ","I do quiet time/ story-time before bed. I normally have his room ready for bed (lights out, music on).",1.945907793,0,TRUE
981,0,"Quiet time/storytime before bed/napping when he lets me.  I normally have his room ready for bed (lights out, music on).  ","My 3yr old son is starting to go to bed. He's having an easy night. He has had quiet time/storytime before bed lately. His rooms light is out, music plays. He goes down for his bedtime nap when he lets me.",2.65650277,4,FALSE
981,0,"Quiet time/storytime before bed/napping when he lets me.  I normally have his room ready for bed (lights out, music on).  ",Quiet time/storytime before bed/napping when he lets me; I normally have his room ready for bed.,1.486738051,0,TRUE
981,0,"Quiet time/storytime before bed/napping when he lets me.  I normally have his room ready for bed (lights out, music on).  ","Quiet time, storytime before bed, when he lets me. I normally have his room ready for bed (lights out, music on).",1.582576882,0,TRUE
981,0,"Quiet time/storytime before bed/napping when he lets me.  I normally have his room ready for bed (lights out, music on).  ","Quiet time/storytime before bed. It's really helpful if his room is ready for bed, he can settle down at the end of the day.",1.870428946,0,TRUE
981,0,"Quiet time/storytime before bed/napping when he lets me.  I normally have his room ready for bed (lights out, music on).  ","Quiet time and stories/napping before bed/napping when he lets me, I usually have his room ready for bed (lights out, music on).",1.529401072,0,TRUE
981,0,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  ,Modeling. Interacting with the baby. Showing him how to use toys and do activities like coloring.,1.50855128,0,TRUE
981,0,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  ,Getting a baby. Showing an infant how to play with toys and do activities like coloring.,1.569992514,0,TRUE
981,0,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  ,modeling. Interacting with the baby. Showing him how to use toys and do activities like coloring.,1.50855128,0,TRUE
981,0,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  ,Modeling. Being a good role model. Showing the baby how to use a toy and do activities like coloring.,1.694831519,0,TRUE
981,0,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  ,"Showing. Interacting with the baby. Showing him how to use toys and do activities, like coloring.",1.911240871,1,FALSE
981,0,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  ,"Modeling. Exposing babies to toys and how to use them, teaching them how to hold items, and demonstrating how to clean items with objects.",2.028762654,3,FALSE
981,0,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  ,Modeling. Interacting with the baby. Showing him how to do activities like coloring.,1.418748724,0,TRUE
981,0,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  ,Interacting with the baby. Showing him how to use toys and do activities like coloring.,1.646703058,0,TRUE
981,0,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  ,Models. Interacting with the baby. Showing him how to use toys and do activities like coloring.,1.56289436,0,TRUE
981,0,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  ,"Modeling. Interacting with the child. Showing him how to use toys, show him what to do with activities, teach him how to color etc.",1.803480416,0,TRUE
981,2,"when feeding I try to make eating fun and a game.  For example, I just tell him I'm putting the food is his mouth (not giving him an option).  i also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys. ","When feeding I try to make eating fun and a game. For example, I just tell him I'm putting the food in his mouth (not giving him an option). I also try to distract him by letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys.",2.15136474,1,FALSE
981,2,"when feeding I try to make eating fun and a game.  For example, I just tell him I'm putting the food is his mouth (not giving him an option).  i also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys. ","when feeding I try to make eating fun and a game, for example just tell him I'm putting the food in his mouth (not giving him an option). I also try to distract him by letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys.",2.086363668,1,FALSE
981,2,"when feeding I try to make eating fun and a game.  For example, I just tell him I'm putting the food is his mouth (not giving him an option).  i also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys. ","When feeding I try to make eating fun and a game. For example, I just tell him I'm putting the food in his mouth (not giving him an option). I also try to distract him but letting him play with a food related toy - his fork, a plastic cup, therapy chew toys.",2.142668463,1,FALSE
981,2,"when feeding I try to make eating fun and a game.  For example, I just tell him I'm putting the food is his mouth (not giving him an option).  i also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys. ","When feeding, I try to make eating fun and a game. For example, I just tell him I'm putting the food is his mouth (Not giving him an option). I also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys.",2.210769655,1,FALSE
981,2,"when feeding I try to make eating fun and a game.  For example, I just tell him I'm putting the food is his mouth (not giving him an option).  i also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys. ","when feeding I try to make eating fun and a game. For example, I just tell him I'm putting the food is his mouth (not giving him an option). I also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys.",2.092221055,1,FALSE
981,2,"when feeding I try to make eating fun and a game.  For example, I just tell him I'm putting the food is his mouth (not giving him an option).  i also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys. ","When feeding I try to make eating fun and a game. For example, I just tell him I'm putting the food is his mouth (not giving him an option). I also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys.",2.092221055,1,FALSE
981,2,"when feeding I try to make eating fun and a game.  For example, I just tell him I'm putting the food is his mouth (not giving him an option).  i also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys. ","a few days ago,my daughter was scared of the dentist's,but i dont think she is afraid anymore,she loves going to the dentist.i make sure to tell her the dentist iam going to cut her tooth and i am putting her tooth in as soon as she gets to the dentist instead of making her wait for it.before the dentist comes,she will have a special visit with the dentist to make sure all her fears are gone.",4.240070684,4,FALSE
981,2,"when feeding I try to make eating fun and a game.  For example, I just tell him I'm putting the food is his mouth (not giving him an option).  i also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys. ","When feeding I try to make eating fun and a game. For example, let him play with his fork, plastic cup, therapy chew toys. I have found that distracting him with a food related toy can be helpful.",2.291586067,1,FALSE
981,2,"when feeding I try to make eating fun and a game.  For example, I just tell him I'm putting the food is his mouth (not giving him an option).  i also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys. ","When feeding I try to make eating fun and a game, I make it fun for him. For example, I just tell him I'm putting the food in his mouth (not letting him have an option). I also try to distract him by letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys.",2.155672362,1,FALSE
981,1,Exposure to other people on a regular basis.  ,"Exposure to other people on a regular basis can help increase feelings of self-worth, the sense of being worthy.",2.290516996,4,FALSE
981,1,Exposure to other people on a regular basis.  ,Exposure to other people on a regular basis.,2.381706701,0,FALSE
981,1,Exposure to other people on a regular basis.  ,"If you want to increase your social awareness, one way to do it is to stay in contact with other people.",2.234334816,4,FALSE
981,1,Exposure to other people on a regular basis.  ,Exposure to others on a regular basis is a key strategy.,2.350833087,4,FALSE
981,0,Taking him to new places. ,Taking him to new places.,1.182541231,0,TRUE
981,0,Taking him to new places. ,"Taking him to new places, and giving him the opportunity to go places that he's not ever been.",1.703419954,0,TRUE
981,0,Taking him to new places. ,Bringing him to new places.,1.252928753,0,TRUE
981,0,Taking him to new places. ,Taking him places I have never been.,1.50082283,0,TRUE
981,0,Taking him to new places. ,Taking him to new places at the mall.,1.224555793,0,TRUE
981,0,Taking him to new places. ,With the help of his friends _____ took them to new places ____,2.48130927,4,FALSE
981,0,Taking him to new places. ,It's important to take him to places in the community that he has never been before.,2.885486842,4,FALSE
981,0,taking him to music class/story time at different venues throughout the week,i will try taking him to music classes at different different venues throughout the week so he doesn't want to play on his own.,2.642993745,4,FALSE
981,0,taking him to music class/story time at different venues throughout the week,you can bring him/her to a different environment each day by taking him/her to story time/music class at a different venue throughout the week.,1.602428635,0,TRUE
981,0,taking him to music class/story time at different venues throughout the week,taking him to different venues like a music class or story time at different venues throughout the week,1.631303586,0,TRUE
981,0,taking him to music class/story time at different venues throughout the week,Taking him to music class/story time at different venues throughout the week,1.27759612,0,TRUE
981,0,taking him to music class/story time at different venues throughout the week,setting up a music class for him at some of the different venues throughout the week,1.334253687,0,TRUE
981,0,taking him to music class/story time at different venues throughout the week,taking him to music class or story time at different venues throughout the week,1.546101435,0,TRUE
981,0,taking him to music class/story time at different venues throughout the week,to get him to different class spots throughout the week,1.829063025,1,FALSE
981,0,taking him to music class/story time at different venues throughout the week,Taking him to story time at different venues throughout the week.,1.355419629,0,TRUE
981,0,taking him to music class/story time at different venues throughout the week,taking him to story time at different venues throughout the week,1.47313605,0,TRUE
981,0,taking him to music class/story time at different venues throughout the week,Taking him to story time at different venues throughout the week,1.47313605,0,TRUE
981,1,"exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)","Exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc).",2.572160584,0,FALSE
981,1,"exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)","Exposure to familiar faces that makes her comfortable (professionals, friends, teachers, etc)",3.0491002,0,FALSE
981,1,"exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)","Exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc.)",3.046399427,0,FALSE
981,1,"exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)","exposure to familiar faces makes him comfortable (professionals, friends, teachers, etc)",2.487194808,0,FALSE
981,1,"exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)","Exposure to known faces that make him comfortable by professionals, friends, teachers, etc.",2.650263481,0,FALSE
981,1,"exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)","Exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)",3.081476561,0,FALSE
981,1,"exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)","In community setting: exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc.).",2.379235387,0,FALSE
981,1,"exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)","in community setting: exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)",2.565632144,0,FALSE
981,1,"exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)","in community setting: exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc.)",2.599367035,0,FALSE
981,1,Positive reinforcement for good behavior.,"Even though they were treated with love by their parents, the bullies were positive on the bullyÃ¢â‚¬â„¢s good behavior.",2.592393931,4,FALSE
981,1,Positive reinforcement for good behavior.,Make sure that your child uses positive reinforcement to reinforce good behavior. You reward good behavior.,1.403945973,1,TRUE
981,1,Positive reinforcement for good behavior.,Positive reinforcement for good behavior helps your child feel better about himself or herself.,1.686113898,1,TRUE
981,1,Positive reinforcement for good behavior.,"Positive reinforcement for good behavior, such as being quiet and respectful.",1.545381283,1,TRUE
981,1,Positive reinforcement for good behavior.,The basic strategy of positive reinforcement for good behavior is to reinforce the positive and desirable qualities in the children.,2.6079929,2,FALSE
981,1,Positive reinforcement for good behavior.,Positive reinforcement for good behavior can also strengthen the symbiotic relationship between social and emotional development.,2.187272724,2,FALSE
981,1,Positive reinforcement for good behavior.,Rewarding good behavior.,1.572986331,1,TRUE
981,1,Encouraging him to be independent (from me) and play with others.  ,Encouraging him to be independent and to play with others.,1.280614522,1,TRUE
981,1,Encouraging him to be independent (from me) and play with others.  ,Encouraging him to be independent from me.,1.443830535,1,TRUE
981,1,Encouraging him to be independent (from me) and play with others.  ,Encourage him to be independent (from me) and play with others.,1.183619612,1,TRUE
981,1,Encouraging him to be independent (from me) and play with others.  ,Encouraging him to be independent (from me) and play with others.,1.264083641,1,TRUE
981,1,Encouraging him to be independent (from me) and play with others.  ,Encouraging him to be independent and play with other parents.,1.320108463,1,TRUE
981,1,Encouraging him to be independent (from me) and play with others.  ,Encouraging him to be independent and play with others.,1.291269924,1,TRUE
981,1,Encouraging him to be independent (from me) and play with others.  ,Encouraging him to be independent ( from me ) and play with others,1.378093233,1,TRUE
981,1,Encouraging him to be independent (from me) and play with others.  ,Encourage him to be independent (from me) but also to play with others.,1.191173657,1,TRUE
981,0,participating with the baby,Participating with the baby,1.137428378,0,TRUE
981,0,participating with the baby,taking part with the baby,1.131306096,0,TRUE
981,0,participating with the baby,participate with the baby,1.286819818,0,TRUE
981,0,participating with the baby,The baby was participating in a community event.,2.476377986,4,FALSE
981,0,participating with the baby,The community will participate with the baby who will eat her lunch.,2.330716443,4,FALSE
981,0,participating with the baby,context of community in community setting: participating with the ill baby,1.98385925,0,TRUE
981,0,participating with the baby,"Then, the baby is put in the center of the room and mom gets the first stroke of the baby.",2.375027664,4,FALSE
981,1,"encouragement and positive reinforcement.  clapping and shouting ""hooray"" when the baby eat something.  ","You can encourage and reward your baby by clapping and shouting, ""hooray"" when she eats something.",1.444945538,1,TRUE
981,1,"encouragement and positive reinforcement.  clapping and shouting ""hooray"" when the baby eat something.  ","Encouragement and positive reinforcement. clapping and shouting "" hooray "" when the baby eat something.",1.451177739,1,TRUE
981,1,"encouragement and positive reinforcement.  clapping and shouting ""hooray"" when the baby eat something.  ",You should encourage the baby and be positive when it eats something.,1.399027822,1,TRUE
981,1,"encouragement and positive reinforcement.  clapping and shouting ""hooray"" when the baby eat something.  ","clapping and shouting ""hooray"" when the baby eat something.",2.037098083,0,FALSE
981,1,"encouragement and positive reinforcement.  clapping and shouting ""hooray"" when the baby eat something.  ","Clapping and shouting "" hooray "" when the baby eat something, which is part of our basic care routine.",2.154626531,0,FALSE
981,1,"encouragement and positive reinforcement.  clapping and shouting ""hooray"" when the baby eat something.  ","clpping and shouting ""hooray"" when the baby eat something.",1.779700356,1,TRUE
981,1,"encouragement and positive reinforcement.  clapping and shouting ""hooray"" when the baby eat something.  ",Allowing for change in routine and positive reinforcement.,1.693484752,1,TRUE
981,1,"encouragement and positive reinforcement.  clapping and shouting ""hooray"" when the baby eat something.  ","clapping or shouting ""hooray"" when the baby eat something.",2.159613336,0,FALSE
981,1,"encouragement and positive reinforcement.  clapping and shouting ""hooray"" when the baby eat something.  ","Clapping and shouting "" hooray"" when they eat something.",2.132462775,0,FALSE
981,0,Sitting down and coloring with the baby.   I will grab his hand with the marker/crayon/brush and draw with him. ,Sitting down and coloring with the baby. I will grab his hand with the marker/crayon/brush and draw with him.,1.473235128,0,TRUE
981,0,Sitting down and coloring with the baby.   I will grab his hand with the marker/crayon/brush and draw with him. ,"Sitting down and coloring with a baby. I will grab the baby's hand with the marker, crayon, or brush, and draw with him.",1.754823064,0,TRUE
981,0,Sitting down and coloring with the baby.   I will grab his hand with the marker/crayon/brush and draw with him. ,Sitting down and coloring with the baby. I will grab his hand with the marker/pencil/marker and write/color with him.,1.427292373,0,TRUE
981,0,Sitting down and coloring with the baby.   I will grab his hand with the marker/crayon/brush and draw with him. , Sitting down and coloring with the baby? I will grab his hand with the marker/crayon/brush and draw with him.,1.577905069,0,TRUE
981,0,Sitting down and coloring with the baby.   I will grab his hand with the marker/crayon/brush and draw with him. ,I will grab his hand with the marker/crayon/brush and draw with him,2.052558089,1,FALSE
981,0,Sitting down and coloring with the baby.   I will grab his hand with the marker/crayon/brush and draw with him. ,A baby is playing with an adult on a table and we are coloring. I will grab his hand with the marker/crayon/brush and draw with him.,2.133762553,1,FALSE
981,0,Sitting down and coloring with the baby.   I will grab his hand with the marker/crayon/brush and draw with him. ,"For this activity, I will grab his hand with the marker/crayon/brush and draw with him.",2.476370329,4,FALSE
981,0,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ","He can mimic you if you brush your teeth first. (if I brush my teeth first, then he will usually let me brush his teeth, etc).",2.714257313,4,FALSE
981,0,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ",If I brush my teeth and he does too then he will usually let me brush his teeth to.,2.551466738,1,FALSE
981,0,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ","If I brush my teeth first then they'll usually let me brush their teeth, etc.",2.309686195,1,FALSE
981,0,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ","If I brush my teeth first then he will usually let me brush his teeth, etc.",2.308702469,1,FALSE
981,0,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ","If I have him brush my teeth first then he will usually let me brush his teeth, etc.",2.354665242,1,FALSE
981,0,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ",If I let you brush my teeth first then he will usually let me do the same.,2.546275093,4,FALSE
981,0,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ","If IÃ¢â‚¬â„¢m brushing my teeth first then he will usually let me brush his teeth, although he may seem to be annoyed.",2.715886021,1,FALSE
981,0,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ","If I brush my teeth first he will usually let me brush his teeth, etc.",2.41772419,1,FALSE
981,0,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ","If the kids are on their own couch and mom is brushing her teeth, they may not know what to do.",2.687019994,4,FALSE
981,0,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ","Mimicking. If I brush my teeth first then he will usually let me brush his teeth, etc.",2.353549399,1,FALSE
981,1,communication.  Having a conversation with the baby about the activities.  ,Communication. Having a conversation with the baby about the activities.,1.835395468,0,FALSE
981,1,communication.  Having a conversation with the baby about the activities.  ,"To show baby the importance of communication, you can have a conversation with the baby about the activities.",1.637093428,1,TRUE
981,1,communication.  Having a conversation with the baby about the activities.  ,Having a conversation with the baby about what you are doing.,2.179082109,0,FALSE
981,1,communication.  Having a conversation with the baby about the activities.  ,Having a conversation with the baby about the activities.,2.171708919,0,FALSE
981,1,communication.  Having a conversation with the baby about the activities.  ,In order to make sure that the baby feels that it is important to connect with the caregiver they will start having conversations with them about their activities.,1.822759017,1,TRUE
981,1,communication.  Having a conversation with the baby about the activities.  ,Have a conversation with the child about what he has been doing as he is taking part in activities.,2.0458123,0,FALSE
981,1,communication.  Having a conversation with the baby about the activities.  ,Getting together with the other family members and having conversations about them.,2.535822096,0,FALSE
981,2,I bring his favorite toys to distract him. ,I bring his favorite books to distract him.,2.454870429,1,FALSE
981,2,I bring his favorite toys to distract him. ,Bring his favorite toys to distract him.,1.946297131,1,FALSE
981,2,I bring his favorite toys to distract him. ,I bring his favorite sports balls to distract him.,2.372028578,1,FALSE
981,2,I bring his favorite toys to distract him. ,"A boy is being naughty while they are on outing, so I bring his favorite stuffed toy to distract him.",3.015129775,1,FALSE
981,2,I bring his favorite toys to distract him. ,I bring his favorite things to distract him.,2.33755762,1,FALSE
981,2,I bring his favorite toys to distract him. ,I bring his favorite game to distract him.,2.402624149,1,FALSE
981,2,I bring his favorite toys to distract him. ,I bring him his favorite foods to distract him.,2.333379614,1,FALSE
981,2,I bring his favorite toys to distract him. ,I can distract him by bringing out all of his favorite things.,2.469528293,1,FALSE
981,2,I bring his favorite toys to distract him. ,I bring his favorite toys to distract him in the community.,2.579582522,1,FALSE
981,1,positive reinforcement/encourage,Negative reinforcement/encouragement/context,2.560501722,2,FALSE
981,1,positive reinforcement/encourage,Positive reinforcement / encourage,1.632946847,1,TRUE
981,0,"good modeling.   I brush teeth, baby brushes teeth, etc.  ","I eat fish cake, baby eats, etc.",1.761160445,0,TRUE
981,0,"good modeling.   I brush teeth, baby brushes teeth, etc.  ","Good modeling. I brush teeth, baby brushes teeth, etc.",1.691233258,0,TRUE
981,0,"good modeling.   I brush teeth, baby brushes teeth, etc.  ","good modeling. I brush teeth, baby brushes teeth, etc.",1.691233258,0,TRUE
981,0,"good modeling.   I brush teeth, baby brushes teeth, etc.  ","I brush my teeth, baby brushes its teeth, etc.",1.605412882,0,TRUE
981,0,"good modeling.   I brush teeth, baby brushes teeth, etc.  ","I have learned that good modeling. I brush teeth, baby brushes teeth, etc..",2.544100033,4,FALSE
981,0,"good modeling.   I brush teeth, baby brushes teeth, etc.  ",I'm using the toothbrush to clean my baby's teeth. He brushes his teeth and I do so too. It's good modeling for him.,2.457870614,4,FALSE
981,0,"good modeling.   I brush teeth, baby brushes teeth, etc.  ","I brush teeth, baby brushes teeth, etc.",1.492830711,0,TRUE
981,0,"good modeling.   I brush teeth, baby brushes teeth, etc.  ",The only real option for someone to try this is to become a child care worker.,2.906101497,4,FALSE
981,0,"good modeling.   I brush teeth, baby brushes teeth, etc.  ","The setting: i brush teeth, baby brushes teeth, etc.",2.66178361,2,FALSE
981,0,"play, color, dance, etc. with him","play, sing, dance, etc. with him",1.268371255,0,TRUE
981,0,"play, color, dance, etc. with him","if you see him playing around the house, you could play, color, dance, etc. with him.",2.27431474,1,FALSE
981,0,"play, color, dance, etc. with him","and play, color, dance, etc. with him.",2.272257432,1,FALSE
981,0,"play, color, dance, etc. with him","If he doesn't come to you often, you can do something to make him feel at home, such as playing outside or having a drink.",2.378019811,1,FALSE
981,0,"play, color, dance, etc. with him","and play, color, dance, etc. with him",2.233445009,1,FALSE
