,label,ID,strategy,augmented_strategy
1927,0,443,Explaining that his little brother needs help sometimes works. , 
1928,1,443,Ask him to go play in his room quietly, 
1929,0,443,Sign of for bible school vacation, 
1930,2,443,Goal setting for a toy - he has a chore sheet, 
1931,1,443,Reassure him that he can do it on his own and give him praise, 
1932,0,443,Making time to plan the trips - he is always eager to go, 
1933,1,443,Support , 
1934,0,443,Attend local church , 
1935,0,443,Timing of activities - evenings and weekends , 
1936,0,443,Adequate transportation , 
1937,1,443,I ask him to go play outside with his brother, 
1938,0,443,Have him play with friends that attend church., 
1939,4,01-041,Early intervention with OT, 
1940,0,01-041,Having all schedule for household activities, 
1941,0,01-041,Resource teacher from Lanodowne to add strategies for learning, 
1942,0,01-041,Aide in the classroom, 
1943,0,01-041,Have aide in classroom to bridge gaps, 
1944,0,01-041,Use PEC cards, 
1945,0,01-041,Dedicated specific time to work together, 
1946,3,01-041,Hand-over-hand, 
1947,0,01-041,Keep routines consistent, 
1948,4,441,I would like [name] to learn some of the cognitive and social skills that come with playing games like peek-a-boo.  We are having a child development specialist do an evaluation to see what we can do to help him., 
1949,0,441,Following through with therapists recommendations., 
1950,0,441,Continuously look for more opportunities to make more money., 
1951,4,441,He is 6 months old., 
1952,4,441,He is only 6 months old.  Not enough money to do most of these things., 
1953,1,441,We make sure to include him as much as possible., 
1954,4,441,These activities are not age appropriate for [name] to do yet., 
1955,0,441,Open dialogue with doctors., 
1956,4,441,My child is 6 months old.  I have no idea how to answer this., 
1957,4,441,He is only 6 months old., 
1958,0,441,We are exploring services from Regional Center., 
1959,0,441,Working with Regional Center for appropriate supports., 
1960,0,441,Continue to play these types of games with P everyday and encouraging his participation by smiling and laughing., 
1961,4,441,He is only 6 months old., 
1962,1,441,Make sure to include him., 
1963,4,441,[name] is 7 months old.  As he ages hopefully he will learn skills., 
1964,2,441,Lots of smiles and cuddles., 
1965,4,441,[name] will hopefully be able to participate more as he grows., 
1966,4,441,[name] is only 7 months old., 
1967,4,441,He is 6 months old., 
1968,0,182,I had to go back to work full time to afford many of the extra costs of a special needs child so he can continue to participate in activities and provide stimulating materials for him to play and learn., 
1969,0,182,When it is time to clean up we show him how to put things back in the basket. , 
1970,0,182,"At this time my 9 month old doesn't do much personal care, but singing and talking to him while changing him keeps him calm and happy and still.", 
1971,3,182,Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop., 
1972,4,182,The community I live in seems welcoming to people/ children with special needs, 
1973,1,182,I would like to see him interacting more with materials and with people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others., 
1974,0,182,"Bedtime routine goes very well when my five year old and 9 month old take a bath with lavender wash, read books together, brush teeth, pray and turn on soothing music.", 
1975,0,182,I point out important or interesting things in the environment we are in., 
1976,4,182,He loves anything that involves music and loves to look at books with vibrant colors and real pictures., 
1977,0,182,Low cost community programs, 
1978,0,182,We have some good toys and push furniture to the side to make from for play in our small space., 
1979,0,182,I offer him toys to play with so he will be quiet when he needs to be., 
1980,0,92,"N/A [name] usually participates well with routine appointments. We haven't went to a hair dresser, so its only been doctor appointments. ", 
1981,0,92,Introducing her to new faces and age groups., 
1982,1,92,I praise her for building blocks very high or succeeding at completing a puzzle correctly. , 
1983,2,92,Making it fun for her. I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer. , 
1984,4,92,We haven't been to any community events. , 
1985,0,92,Making sure the environment is comfortable. She is new to having house guest stay over or vice versa. , 
1986,1,893,Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable, 
1987,0,893,Take [name] to playground more often, 
1988,0,893,Let [name] play outside more often and explore outdoors, 
1989,1,893,Encourage [name] not to get upset when routines change or he does not get what he wants, 
1990,0,893,Schedule more play date, 
1991,1,893,Encourage [name] to do more things on his own, 
1992,0,893,"We have no family in town, but we FaceTime almost daily with grandparents", 
1993,2,893,Use a chore chart for reinforcement, 
1994,0,893,"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement ", 
1995,0,893,Take [name] to more activities so he can get use to more sensory stimulation , 
1996,3,893,"Personal care: [name] has been working on getting dressed on his own, but continues to struggle with this. I try to give him the opportunity to do it on his own as much as possible.", 
1997,0,893,Talk through in steps what we will be doing before getting there, 
1998,1,893,Give him more opportunities to help set the table, 
1999,2,893,"I cut [name]'s hair at home and he really hates it. It is quite the struggle to get it cut, using a reinforcement like watching an extra video clip has helped", 
2000,0,893,Make sure the grocery store I shop at has a car cart so [name] is happy during shopping trip, 
2001,0,893,Take [name] to meet new children in community, 
2002,0,893,I need to invite more of his peers over to our place to play or to meet at a park, 
2003,0,893,"Schedule play date with new friends, so he can meet others", 
2004,0,893,Take him to more events , 
2005,0,893,Give [name] more opportunity to play outside, 
2006,0,893,"Getting rest: [name] has a very hard time falling asleep and staying asleep at night. His pediatrician recommended melatonin. This has helped a lot. He still wakes up at night and wakes very early in the morning, but is getting more sleep than he use to.", 
2007,3,893,"[name] can not pedal a bike, I can give him more opportunities to practice his tricycle", 
2008,0,893,"Had to take [name] to the ER recently and he screamed all the way in,while there and on the way out. I think the unknown and new environment made him very scared. To help him I asked for a blanket for him to hold onto and talked about all of his favorite movies and characters", 
2009,2,893,[name] has a hard time with transitions at doctor appointments and sometimes it takes a lot of reinforcement to help him through it, 
2010,0,893,"[name] is very into movies and toy review clips on YouTube. We have limited the amount of time he can watch his toy review videos to 3 x a day. Morning, afternoon and evening.", 
2011,0,893,When he does have friends over or goes to their house to play I try to encourage interaction between [name] and peers, 
2012,4,893,"[name] is not interested in building, dress up or puzzles. He does enjoy doing workbook pages during homeschool though", 
2013,0,893,Take [name] to more playgrounds, 
2014,0,893,Watch [name] from a close distance and let him do more on his own, 
2015,0,893,"[name] now has a chore chart and eats a star very every chore he completes. Picking up his toys is one of those chores, the chart has helped.", 
2016,0,893,Invite more people over for him to play with, 
2017,1,893,When I change his brothers diaper I ask [name] to throw away the dirty diaper or get the wipes for me. Sometimes he will help but not often. I will keep asking, 
2018,1,893,I have been encouraging [name] to help take care of his baby brother. We talk about importance of caring for others and family, 
2019,0,893,"Make sure [name] has snacks throughout the day, I have noticed when he has not eaten his behaviors are aorse", 
2020,4,893,When I bring groceries home [name] likes to help carry the grocery bags from the door to the kitchen table, 
2021,0,893,"[name] has obsessions with certain movies and characters and he constantly wants to watch YouTube toy reviews.He has a chart and is allowed to watch one in the morning, afternoon and evening. The chart has helped to narrow it down to three times a day", 
2022,1,893,Reminding him that he can cover his ears if noise is too loud, 
2023,1,893,"When [name] goes to play groups his conversation with children is awkward, he only wants to talk about what he is interested in. I encourage and help [name] to talk about other things.", 
2024,1,893,Encourage [name] to do thins on his own, 
2025,4,893,"Getting rest: During his baby brothers nap, [name] watches a tv show or paints/colors for rest time since he will no longer takes naps", 
2026,3,893,[name] has been doing board games with his OT and learning the steps of playing game and taking turns, 
2027,0,893,It is hard to get [name] to pick up his toys. He now has a chore chart and this helps to motivate him, 
2028,2,893,Screen time: I have been trying to have [name] do painting ot coloring during quiet time instead of watching tv., 
2029,4,893,Getting rest: [name] has a hard time relaxing and resting. He no longer takes naps. When his younger brother naps he has quiet time by watching tv or doing something quiet., 
2030,3,893,"Getting dressed, [name] has been practicing dressing himself and can now get dressed by himself with assistance.", 
2031,0,01-101,Watching/mirroring peers, 
2032,3,01-101,More consistent in cleaning up and putting toys away, 
2033,0,01-101,External community agency support in the classroom to support/enhance hearing + listening, 
2034,3,01-101,Play directly beside + alongside, 
2035,0,01-101,Read daily to kids, 
2036,0,01-101,Less reliance on technology + more free play, 
2037,0,01-101,"Provide + encourage a variety of activities- free play, role play, creative, physical activity", 
2038,1,01-101,Challenge her with more opportunities to pick clothes + get dressed., 
2039,0,01-101,Reduce the numbers of TV shows allowed to watch per day., 
2040,0,01-101,Morning routine/ consistency before daycare, 
2041,0,01-101,More consistently using toilet, 
2042,1,01-101,Assisting more with meal prep, 
2043,0,01-101,"Increase amount of time on potty, based on readiness cues", 
2044,0,01-101,"Increase complexity of imaginative play, as age appropriate", 
2045,3,01-101,↑ opportunities to diversify + enhance skills with respect to arts/craft, 
2046,4,01-101,Anticipatory info re: days attending school, 
2047,1,01-101,More time + encouragement for creative + free play, 
2048,2,01-101,↑ expectations (parental) of tidying up own toys + messes., 
2049,1,01-101,"Give more responsibilities with respect to assisting with cooking, baking or household chores", 
2050,0,01-101,Continue to put clothes in hamper, 
2051,0,01-101,Have a wide variety of toys + activities available, 
2052,0,01-101,Relationship with daycare teachers + peers (positive), 
2053,1,01-101,"Gain more independence with bathing, dressing", 
2054,0,01-101,"Offer a variety of sensory, creative, imaginative opportunities to participate in at home on a daily basis.", 
2055,1,01-101,"Increased responsibility- eg- get PJs, put them on", 
2056,3,01-101,Refine imaginary play skills through practice + exposure, 
2057,0,01-101,Play with our kids- not merely supervise them playing, 
2058,1,01-101,Increase opportunities to help with meal preparation, 
2059,3,01-101,One on one support + instruction, 
2060,1,01-101,"Praise, positive reinforcement, encouragement.", 
2061,4,01-101,Teachers are knowledgeable about my child's needs + abilities, 
2062,1,01-101,Encourage role playing, 
2063,0,01-101,Continue to participate and be more interactive, 
2064,0,01-101,Have more playdates with peers, 
2065,0,01-101,Play alongside with the twins, 
2066,1,01-101,Give more responsibilities in setting table, 
2067,1,01-101,Encouraging + assisting in cleaning up toys, 
2068,3,809,"Assist him when needed, without complaint.", 
2069,2,809,"When preparing meals, that he would indicated to me his wants and needs. ", 
2070,1,809,"When the rest of the family is having ""cleanup"" time, that he will have a task and participate. ", 
2071,0,809,Actively seek opportunities., 
2072,4,809,"That he will show interest in helping others with playing or completing a task, specifically his siblings.", 
2073,1,809,Think of new or different ways to include him. , 
2074,1,809,Encourage him independently. , 
2075,0,809,Just make time. , 
2076,2,809,"When getting dressed, that he would follow verbal prompts and continue with the tasks. Eventually to complete without prompts. ", 
2077,0,809,Include other family members in this process., 
2078,4,809,"To recognize that it is time for bed and to go to his room smoothly. Also, that he could self-initiate. ", 
2079,4,809,"That once he is done playing with a toy, he could place it back in the original location. ", 
2080,0,280,Maybe set a timer to help clean up toys, 
2081,3,280,Help aith activities, 
2082,0,280,Tell him how to play ths game, 
2083,4,280,Finish potty training, 
2084,0,280,Maybe talk about what we are doing, 
2085,0,280,Set a bedtime routine, 
2086,4,280,Eat more at mealtime, 
2087,3,280,Help he clean up the toys, 
2088,0,280,Going to bed without me having to sit in there so he wont play., 
2089,3,280,Practice words for speech, 
2090,0,280,Get rid of older toys, 
2091,0,280,Give more time to help with meals, 
2092,0,280,Provide toys to play with, 
2093,1,01-021,Encourage her to try and eat, 
2094,0,01-021,Take her to the park outside where we live to play on the playground and have her go up & down the stairs. Walk to Grandmas, 
2095,1,01-021,We encourage her to do activities like she does at the children's centre, 
2096,1,01-021,Giving her more time. Showing her how to do it then letting her try. Stepping back from taking over., 
2097,0,01-021,Show her how I do it and ask her to copy, 
2098,0,01-021,We follow advice of therapists and play with her in ways we have been shown , 
2099,0,01-021,Show her how I do it or sing along the steps, 
2100,0,01-021,We are enrolling her in school, 
2101,1,01-021,I have started to leave her clothes half on so she can finish taking them off and do the same for putting them on. And helping her along the way where she gets stuck., 
2102,1,01-021,Include her in daily routine by asking her to participate., 
2103,1,01-021,Encourage her to take clothes off. Walk her through it and help her complete the task or start it off for her, 
2104,0,01-021,We take her up to the hill by our place to walk and strengthen her knewws, 
2105,1,01-021,"I start off and I let her finish. I model brushing, cleaning, she does it. I coach her through the steps. ", 
2106,1,01-021,Introducing her to new foods. Encouraging her to try tem in her mouth; modelling how to chew. , 
2107,0,01-021,"Take her to the children's centre to see Speech therapist, physiotherapist and occupational therapist.", 
2108,1,01-021,Introducing her to new flavours. Asking her to mirror my actions., 
2109,1,01-021,Introduce her to new foods, 
2110,0,01-021,We play along with her, 
2111,0,01-021,"When available, we show her videos of kids doing the same thing we are asking her", 
2112,0,01-021,Show her how I chew and encourage her to swallow, 
2113,0,01-021,We set up play areas specifically to suit her needs, 
2114,0,02-054,Help by learning his care so we can go out when we need to if we don't have nursing, 
2115,0,02-054,Help out with his daily care, 
2116,0,02-054,Sit on knee when reading books, 
2117,0,02-054,Introduce cousins so he can interact with other children, 
2118,1,02-054,Praise when he does something good, 
2119,0,715,Bring gear that is needed along. , 
2120,0,715,Attend gatherings for social interaction., 
2121,0,715,Let others know he is to try it himself., 
2122,0,715,Set up ways to make it easier for him., 
2123,0,715,Let others know he is to do it himself., 
2124,0,715,Take the time to have him repeatedly try to get himself dressed each a.m., 
2125,0,715,Attend library programs., 
2126,0,715,Attend library programs., 
2127,1,715,Allow him to help in the kitchen preparing meals., 
2128,0,715,Attend cousin's baseball games., 
2129,3,715,Spend time each day working on the same game., 
2130,0,715,Find ways to distract from electronics and encourage play., 
2131,0,715,Tent in the backyard., 
2132,0,715,Plan to attend., 
2133,0,715,Attend church family fun nights., 
2134,0,715,Enroll into preschool., 
2135,0,715,Talk to others about the events., 
2136,0,715,Find something that he can bring for others to encourage social interaction., 
2137,0,715,Sibling play helps social interaction., 
2138,0,715,Plan gatherings at our place for same age children to attend., 
2139,0,715,Patience in letting him try it himself., 
2140,0,715,"Patience, letting him do it himself.", 
2141,0,715,Talk with him re: what to expect about school., 
2142,0,715,Encourage grandparents to take on overnights., 
2143,0,715,Attend group activities for same age children., 
2144,0,715,Invite children over for play., 
2145,0,715,Find a way hikes in the woods are possible., 
2146,0,715,Attend family dinners for cousin interaction., 
2147,0,715,Purchase clothing that is easiest to put on., 
2148,0,715,Gather info about events., 
2149,4,02-037,This is probably more me that needs to change how I prep meals to get he involved. She is very interested but sometimes I find it too difficult to include her as much as possible, 
2150,3,02-037,Mediate to help her use her words to express herself so as to not get frustrated and physical, 
2151,1,02-037,Encourage independent play with friends, 
2152,1,02-037,Letting [name] choose what goes on her plate and encouraging her or praising when she eats something new, 
2153,1,02-037,Encouraging her to try new things and make friends independent of her parents, 
2154,1,02-037,Praise her when she participates and uses her words. Having the teacher help her so she gets comforable with people other than mom/dad, 
2155,0,02-037,We go for walks and go fishing or other outdoor activities, 
2156,0,02-037,She is with me on the weekends while I'm in school so we are generally playing a lot of the time, 
2157,1,02-037,Allowing her her independence to learn, 
2158,1,02-037,"Encouraging her to use her words and ""helping hands"" ", 
2159,1,02-037,[name] enjoys certain types of foods. Expanding the types of foods (going beyond chocolate and fries, 
2160,0,02-037,When she is with me on Fridays we will go to the parent/tot at the Waldorph school, 
2161,0,02-037,"When the weather is nice we often will do outdoor activities (walks, feed the ducks, play on the swings/playground)", 
2162,1,02-037,We talk about how things affect our feelings and what our body is telling us. Working on potty trg, 
2163,0,02-037,We read books together, 
2164,1,02-037,Getting [name] involved in preparing the food, 
2165,0,02-037,She and I read books together. She has an active imagination so we also play toys and acting out of the toys (role playing), 
2166,0,179,"Balance work, play, and family time.", 
2167,4,179,As he gets older I want him to participate more on a daily basis. , 
2168,4,179,He is still very young and these are things we will want him to do and introduce as they become age appropriate., 
2169,0,179,Continue with routines., 
2170,4,179,We live in a budget and have no opportunity to take a vacation but we plan to in the near future., 
2171,0,179,At some point introduce him to music classes. He is in a swim class and will continue to take him as he enjoys it very much., 
2172,0,179,Ask daycare giver to do activities., 
2173,3,179,Practice on a daily basis., 
2174,0,179,Introducing and engaging him in the various activities., 
2175,0,179,Introduce new activities that are age appropriate., 
2176,0,179,Seek assistance., 
2177,0,179,"He is an active member of our family life. We have him involved in all the things we do as a family, such as eat together, etc.", 
2178,0,179,Accepting invitations to peers social gatherings. It can be difficult with busy schedules.  , 
2179,3,179,Practice and practice works well with him., 
2180,0,179,"We try to make him part of the community as time allows, we plan to do more as he gets older and time permits.", 
2181,3,179,Practice and ask for assistance form therapists, 
2182,0,179,We practice various exercises with him every day even if it means just a few minutes a day., 
2183,0,179,We have him in a routine when appropriate such as sleep routine., 
2184,4,02-066,*name* is always greeted by smile by people and returns their smiles with eye talk' and cute eye brow raises - I would love for him to start sign language or use verbal skills or begin to be more active physically instead of in a chair, 
2185,4,02-066,keep good communication with drs - we are barely home always in hospital., 
2186,4,02-066,Always researching about *name*'s diagnosis and mediccations and side effects to keep up to date as he is so sick so often, 
2187,3,02-066,Picking up bulky object toys is a new milestone for him. Yes I would love for him to be running around and unpacking groceries but *name* is unable to stand on his own, 
2188,4,02-066,*name* is always in hospital for every holiday or too sick to be around people to celebrate - at risk of getting expossed to illness, 
2189,4,02-066,"I would like *name* to be more focused on the book when reading storied, would love for him to immitate sounds and point to pictures in the book. I would love for *name* to be able to play with smaller objects that use the motor skills", 
2190,3,02-066,"Self teaching baby sign language to entire family, slowly. Now to start physio whenever in hosp and have dev md follow *name*", 
2191,4,02-066,I would love to be able to have *name* feeling better and healthy enough to not fear to take him out to a gathering not knowing if a simple virus could lead him to the ICU, 
2192,4,02-066,"I wish *name* would be able to communicate with me when he needs a diaper change wants his mouth moistened, I would LOVE if *name* could eat by mouth instead of being dependent on gj tube continuous feeds", 
2193,4,02-066,*name*'s hand coordination is very limited - he can't pick up fine small objects, 
2194,2,524,Choose things that he enjoys., 
2195,2,524,Repeat back to me what I have just asked him to do., 
2196,0,524,Keep the routine constant from day to day., 
2197,2,524,Make activities exciting and intriguing., 
2198,0,524,Look in his eyes and touch his shoulder or hand when I am talking to him.  It seems to help him focus on what I am saying., 
2199,0,524,We talk about the activities during the week as they approach., 
2200,2,524,Assign him a chore to do before he is able to do something that he gets to choose to do., 
2201,1,524,We need to rely less on older sibling and give more responsibility to [name]. , 
2202,0,524,"Give him a heads-up ahead of time, explain what the appointment is for, and what is expected of him.", 
2203,2,524,Withholding privileges (i.e tv)., 
2204,0,524,"He is a bit shy, so we tell him what is happening before we go and give a clear explanation of what will be expected of him.", 
2205,0,524,Give him very specific tasks and check his progress., 
2206,0,524,Be there present in the room where he is supposed to be doing his chore., 
2207,1,524,Include him in the activities., 
2208,4,524,"We are more than willing to participate in our community, but activities are limited.", 
2209,0,524,Encourage his siblings to listen and be aware of him., 
2210,2,524,Be stern when necessary to remind him of expectations., 
2211,0,524,"Show him specifically what is expected of him in regards to tasks, duties and chores.", 
2212,0,524,We keep him involved in various activities., 
2213,0,524,Check his work after he says he is done., 
2214,1,524,Encourage him during the activity., 
2215,2,524,Talk to him about acceptable behavior and participation beforehand., 
2216,4,01-083,She needs to stay in school for recess or playtime, 
2217,4,01-083,Older siblings stay with her when my husband and I work, 
2218,0,01-083,Older sister has sickle cell as well so shes her support., 
2219,4,01-083,"Sometimes with sicke cell, the weather is too hot or too cold", 
2220,4,02-051,"Supplies- adapted toys, crafts", 
2221,0,02-051,Family play time, 
2222,4,02-051,Social demands with friends and family, 
2223,0,02-051,Sensory games and playing, 
2224,0,02-051,"Physical play (walks, inside and outside games with us)", 
2225,0,02-051,"Reading, learning, talking with family", 
2226,0,02-051,organized healthy meals, 
2227,0,02-051,Play time (learning) with peers, 
2228,1,02-051,Let him explore new tools to eat/play with, 
2229,0,285,Lots of play, 
2230,4,285,"Want to see developmental readiness to participate in activities, like putting on their own clothes, washing face, etc...", 
2231,0,285,Following a sleep schedule., 
2232,0,285,Family rules and policies., 
2233,0,285,Opportunities to learn new things, 
2234,0,285,Sticking to our sleep schedule., 
2235,4,285,Show developmental readiness to do skills., 
2236,0,285,Prepping for the activity., 
2237,0,952,"Once something doesn't work, try a new strategy", 
2238,4,952,I would like my son to participate in cleaning up his toys. , 
2239,0,952,I attend every appointment., 
2240,4,952,I wish he would participate more., 
2241,4,952,I would like y son to help feed our pets, 
2242,4,952,I wish I could find something besides screens that would keep his attention., 
2243,3,952,Repetition, 
2244,4,952,I want my son to engage in arts and crafts, 
2245,4,952,My son does not do well in crowds, 
2246,0,952,Consistency, 
2247,0,952,He has therapists that come in to work with him., 
2248,4,952,I want to do these things more often, 
2249,0,96,"prep for the doctor and barber, take twins on nearly every errand (usually in the stroller), restaurants are difficult because twins don't like new food and want to run around", 
2250,1,96,"picking their clothes, putting away clothes, talking about diaper changes, etc. ", 
2251,1,96,"using their own fork, holding their own milk", 
2252,1,96,"choosing where to sit to brush teeth, getting themselves into the bath", 
2253,3,96,"teaching to help pick up toys, learning about cleaning", 
2254,2,156,"Making choices about what to eat and following through (waffle or eggs for breakfast, etc)", 
2255,1,156,Giving him more opportunities to assist with making meals instead of encouraging him to play outside of the kitchen during meal prep, 
2256,0,156,More constant play groups (same people), 
2257,0,156,"Not run off in the store, stay closer to me without me having to physically hold his hand the entire time ", 
2258,0,156,More frequent play groups , 
2259,1,156,"Help identify foods as we shop, such as pointing out the bananas ", 
2260,0,156,Utilizing local resources and all of the fantastic kids events in our metro area , 
2261,0,156,"We bake something together weekly, such as a cake. I let him crack eggs and measure ingredients", 
2262,3,156,Dressing self- less help from mommy when putting on shirts/shorts. Participating to choosing clothes...he usually won't tell me a preference between two articles of clothing., 
2263,1,156,Letting him do the scooping/pouring of pet food daily, 
2264,0,156,Participate with the group more at gym class, 
2265,1,156,He helps me with chores...when I clean I give him his own towel and water bottle to pretend clean with, 
2266,1,156,Help find items on store shelves, 
2267,1,156,Choosing the books to read prior to nap and bedtime., 
2268,0,156,Pay attention and focus when at a music or art class instead of running around like crazy, 
2269,0,156,Continued classes and play groups, 
2270,1,156,"My husband (child's father) spends the evening with him, does the bath and bed routine, encourages his participation in getting ready for bed", 
2271,2,156,Having child move his dirty laundry from his hamper to the washer, 
2272,0,02-016,Remove distractions, 
2273,2,02-016,Find things she enjoys, 
2274,0,02-016,Making things are accessable for x, 
2275,2,02-016,Including ourselves to make things seem appealing, 
2276,4,01-024,We haven't had guests over because his immune system has been down due to the chemo. This will change when he is healed. , 
2277,4,01-024,He will learn to do them by himself once he spends less time at the hospital and he is better health-wise, 
2278,4,01-024,"This is a difficult question to answer as I'd call thme ""things that we do"". Life just happens at home. Theere is so much going on because of our son's serious illness that we don't strategize. Our son's life is all full of medications, doctor/hospital visits. ", 
2279,4,01-024,N/A He's only three, 
2280,4,01-024,"My son has cancer, so we can't welcome guests (unless 100% healthy). Also he is very susceptible to visitors as he thinks they're nurses who come to poke him or take his vital signs. So no guests for the moment, but once he is well and healed life will be normal and we'll welcome guests and have more celebrations so he can participate often and be more involved. ", 
2281,4,01-024,"N/A My son is 3, not in JK yet, and with cancer", 
2282,3,01-024,"I have been doing most of those routines for him (i.e. put his clothes on, brush his teeth, etc). My next step/strategy is to teach him how to do them on his own or help me do it together.", 
2283,0,634,Be aware of the activities the public offers., 
2284,0,634,Put dishes away more often after a meal., 
2285,1,634,To wash his own body during bath time., 
2286,0,634,We lead them in these activities. We're very hands on., 
2287,0,634,"We set the tone for a loving, kind, encouraging atmosphere.", 
2288,1,634,To dry himself off after bath time., 
2289,4,634,Have healthy children so that we can participate., 
2290,0,634,Being close to the activities so it doesn't cost us much in gas., 
2291,3,634,We teach them and speak to them lovingly., 
2292,1,634,Putting his dishes within reach so he can get his own drink., 
2293,4,634,Brushing his own teeth well enough for me to not have to intervene., 
2294,1,634,Help his younger brother pick up his toys., 
2295,3,88,Helping him press the right buttons, 
2296,1,88,Letting him help me close the dishwasher , 
2297,0,88,Looking at books together , 
2298,0,88,Playing with cars together and making car noises , 
2299,2,88,Making a game out of putting cloths on, 
2300,2,88,Talking to him about the action that we are doing. Trying to make it fun or seem like a game, 
2301,1,88,Taking terns brushing his teeth. First it's my tern then he gets a tern. I also worked at finding a toothpaste he likes the flavor of. I will also brush my teeth while he takes his tern brushing his., 
2302,1,88,I let my son close the dish washer and press the buttons., 
2303,2,02-041,Trying to get her to want to help clean, 
2304,1,02-041,Keep doing usual - have her involved as much as I can, 
2305,2,02-041,"Have them walk with me around the house, whether it's cleaning, pooint to teach them", 
2306,2,02-041,Tell her what time it is and make her do it for a little bit when time is up she is free to go, 
2307,0,02-041,Show her how to do it, 
2308,1,02-041,Encourage trying new/different things, 
2309,1,02-041,"Just try and keep her involved, help when I'm doing these things", 
2310,0,02-041,Try introducing more things, 
2311,2,02-041,Make her sit down for activities to encourage her to stay, 
2312,0,981,Quiet time before bed.  , 
2313,1,981,"Exposure.  For example, turning on the music and letting him look and touch the ipod and dock station.  Books are visible and at arm level for the baby to pull out himself. ", 
2314,1,981,"I expose him to other kids/adults regularly by enrolling him in classes, joining mom groups and participating in activities.  ", 
2315,1,981,I try to talk to him like he's an adult even though he doesn't understand everything I'm saying.  , 
2316,0,981,getting together with other kids, 
2317,1,981,I encourage him to be independent.  , 
2318,0,981,"Staying calm and ignoring if my child is acting up at a restaurant or at the dentist, etc.", 
2319,0,981,Continuity with activities.  He recognizes people and places and seems to be more comfortable and engaging. , 
2320,0,981,I bring him to activities with other people and he watches them.  , 
2321,0,981,"Quiet time/storytime before bed/napping when he lets me.  I normally have his room ready for bed (lights out, music on).  ", 
2322,0,981,Modeling.  Interacting with the baby.  Showing him how to use toys and do activities like coloring.  , 
2323,2,981,"when feeding I try to make eating fun and a game.  For example, I just tell him I'm putting the food is his mouth (not giving him an option).  i also try to distract him but letting him play with a food related ""toy"" - his fork, a plastic cup, therapy chew toys. ", 
2324,1,981,Exposure to other people on a regular basis.  , 
2325,0,981,Taking him to new places. , 
2326,0,981,taking him to music class/story time at different venues throughout the week, 
2327,1,981,"exposure to familiar faces that makes him comfortable (professionals, friends, teachers, etc)", 
2328,1,981,Positive reinforcement for good behavior., 
2329,1,981,Encouraging him to be independent (from me) and play with others.  , 
2330,0,981,participating with the baby, 
2331,1,981,"encouragement and positive reinforcement.  clapping and shouting ""hooray"" when the baby eat something.  ", 
2332,0,981,Sitting down and coloring with the baby.   I will grab his hand with the marker/crayon/brush and draw with him. , 
2333,0,981,"Mimicking.  If I brush my teeth first then he will usually let me brush his teeth, etc.  ", 
2334,1,981,communication.  Having a conversation with the baby about the activities.  , 
2335,2,981,I bring his favorite toys to distract him. , 
2336,1,981,positive reinforcement/encourage, 
2337,0,981,"good modeling.   I brush teeth, baby brushes teeth, etc.  ", 
2338,0,981,"play, color, dance, etc. with him", 
2339,1,36,allow independence, 
2340,4,36,therapists, 
2341,0,36,point out her environment to teach her knew things and words, 
2342,0,36,3 adult family members to help, 
2343,0,36,look into baby/toddler classes in the area, 
2344,0,36,more opportunity to get out., 
2345,0,36,attend more gatherings, 
2346,0,36,trying often to play with her., 
2347,3,36,assist her with putting toys in small bin, 
2348,1,36,allow for more independence at activities., 
2349,0,36,allow for plenty of time., 
2350,0,36,participate in more activities, 
2351,0,36,research family/kid activities in the area, 
2352,0,36,getting close to her when playing, 
2353,0,347,Consistent and predictable routine, 
2354,0,347,Always having an adult facilitate these type of activities, 
2355,3,347,Practice routine with therapists to help establish structure, 
2356,2,347,Consistent expectations of his involvement, 
2357,0,347,Consistent and predictable routine, 
2358,1,347,Positive reinforcement, 
2359,0,02-053,Her 5 year old brother shows her how to do things, 
2360,0,02-053,New toys she doesn't have at home, 
2361,0,02-053,A lot of interaction, 
2362,0,02-053,Play with her/encourage her, 
2363,1,02-053,We constantly introduce her to new things, 
2364,0,02-053,Seeing other children engaged in activities, 
2365,1,759,let her lead , 
2366,0,759,Respite, 
2367,1,759,We try to prompt her and give her praise with her successes. , 
2368,0,759,adaptive aquatics etc....  Allowing one on one support, 
2369,0,759,Having a familiar face to attend with us, 
2370,2,759,Choose activities we know she will enjoy participating in., 
2371,2,759,We have her follow her brothers routine so she has an example for her to learn from., 
2372,0,759,PEC system to help with steps for the routine we are trying to do., 
2373,0,759,have peer modeling in place, 
2374,1,759,include her in as much as possible, 
2375,1,759,praise and rewards for success, 
2376,0,759,Funding, 
2377,1,759,praise again and again, 
2378,2,759,try to choose activities she likes, 
2379,2,759,have a reward system in place., 
2380,2,759,let her choose the events, 
2381,0,759,One on one support during these activities, 
2382,1,759,constant praise, 
