ID	label	strategy	augmented_strategy	H_yx	predicted_label	correct_yx
441	4	[name] will hopefully be able to participate more as he grows.	This strategy involves having lots of people participate every day but growing increasingly bored.	2.379349697	2	FALSE
441	4	[name] will hopefully be able to participate more as he grows.	Name [name] will attempt to engage other young people in volunteering.	1.609626734	4	TRUE
441	4	[name] is only 7 months old.	[name] is only 5 months old.	0.76781127	4	TRUE
441	4	[name] is only 7 months old.	[name] is only 3 months old.	0.764376925	4	TRUE
441	4	[name] is only 7 months old.	[name] has a year old son.	0.940381744	4	TRUE
441	4	[name] is only 7 months old.	[name] could become a writer.	1.416017789	4	TRUE
441	4	[name] is only 7 months old.	"For the next 6 years, there are only 5 months, but [name] is already out of school."	0.604448737	4	TRUE
441	4	[name] is only 7 months old.	[name]'s age is an important factor for getting pregnant.	0.814906654	4	TRUE
441	4	He is 6 months old.	He is in the infant section of the hospital.	0.729064829	4	TRUE
441	4	He is 6 months old.	He started being an extroverted person.	0.874757447	4	TRUE
441	4	He is 6 months old.	He is a 4 year old son.	0.707349076	4	TRUE
441	4	He is 6 months old.	He is 3 months old.	0.756149342	4	TRUE
441	4	He is 6 months old.	He's just nine months old.	0.656690918	4	TRUE
441	4	He is 6 months old.	There are six months to go until he gets into adulthood.	0.68693167	4	TRUE
182	0	I had to go back to work full time to afford many of the extra costs of a special needs child so he can continue to participate in activities and provide stimulating materials for him to play and learn.	I spent a lot of time at home caring for the child and had to go back to work full time in order to help his family more financially.	2.764777937	4	FALSE
182	0	When it is time to clean up we show him how to put things back in the basket. 	We show him how to put things back in the basket.	2.242722213	1	FALSE
182	0	When it is time to clean up we show him how to put things back in the basket. 	We show him how to show him how to clean up a mess.	1.979877137	1	FALSE
182	0	When it is time to clean up we show him how to put things back in the basket. 	He is a nice guy.	2.815346174	4	FALSE
182	0	When it is time to clean up we show him how to put things back in the basket. 	He is the one who cleans the basket.	2.72412771	4	FALSE
182	0	When it is time to clean up we show him how to put things back in the basket. 	When it is time to clean up we show him how to put things back in the basket.	2.423106056	1	FALSE
182	0	When it is time to clean up we show him how to put things back in the basket. 	One of the people is having a rough day and they want the other to clean up too.	2.467249337	4	FALSE
182	0	"At this time my 9 month old doesn't do much personal care, but singing and talking to him while changing him keeps him calm and happy and still."	"My 9 month old doesn't do much personal care, but singing and talking to him while changing him keeps him calm and happy and still."	2.728569886	4	FALSE
182	0	"At this time my 9 month old doesn't do much personal care, but singing and talking to him while changing him keeps him calm and happy and still."	My child's parents will never allow them more time alone and will not let them do anything.	3.292408425	4	FALSE
182	3	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop.	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when to stop eating.	2.906393039	4	FALSE
182	3	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop.	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when to stop.	2.8264142	4	FALSE
182	3	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop.	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when to stop eating.	2.906393039	4	FALSE
182	3	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop.	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when to stop.	2.8264142	4	FALSE
182	3	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop.	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when to stop eating.	2.906393039	4	FALSE
182	3	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop.	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when to stop eating.	2.906393039	4	FALSE
182	3	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop.	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when to stop eating.	2.906393039	4	FALSE
182	3	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop.	My baby's bf grew up eating with his favorite foods. The baby has started to understand that the meal time was wrong. My goal is to let him know when it's time to stop eating.	3.563570186	4	FALSE
182	3	Meal times go well except that the baby doesn't know when to stop eating. We have been trying to teach him signs to help him recognize when  to stop.	The baby doesn't know when to stop eating. He eats breakfast and is hungry. It is important to give him signs to help him recognize when to stop.	3.174937092	4	FALSE
182	4	The community I live in seems welcoming to people/ children with special needs	People living in the community seem to be willing to give of their monetary value to people with special needs.	0.950911417	4	TRUE
182	4	The community I live in seems welcoming to people/ children with special needs	My community looks good to people with special needs.	0.763160692	4	TRUE
182	4	The community I live in seems welcoming to people/ children with special needs	I am a resident of the community.	0.824777276	4	TRUE
182	4	The community I live in seems welcoming to people/ children with special needs	I would have been able to see other families who had special needs.	0.928013494	4	TRUE
182	4	The community I live in seems welcoming to people/ children with special needs	It is too narrow for the community.	0.699197947	4	TRUE
182	1	I would like to see him interacting more with materials and with people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.	I would like to see him interacting more with materials and with people. I try to encourage him to interact with others in the group by having him wave or touch others.	1.459163791	1	TRUE
182	1	I would like to see him interacting more with materials and with people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.	I encourage him to explore by encouraging him to touch other people.	1.252739505	1	TRUE
182	1	I would like to see him interacting more with materials and with people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.	"I want him to interact more with the material, and people. I would like him to explore. I would like him to interact with others."	2.235626361	4	FALSE
182	1	I would like to see him interacting more with materials and with people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.	My goal is to encourage him to engage in more activity. I would like to see him interested in the things he is interested in interacting with and exploring. I would like to see him interact with more people and the people he interacts with.	2.056716649	4	FALSE
182	1	I would like to see him interacting more with materials and with people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.	I want to see him interact more with materials and people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.	1.395439306	1	TRUE
182	1	I would like to see him interacting more with materials and with people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.	I want him to touch others or make fun of them.	1.907088529	4	FALSE
182	1	I would like to see him interacting more with materials and with people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.	I encourage him to interact with others if I are sharing a group.	1.284942717	1	TRUE
182	1	I would like to see him interacting more with materials and with people. I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.	I put new materials in his reach and encourage him to explore. I also try to encourage him to interact with others in the group by having him wave or touch others.	1.292192973	1	TRUE
182	0	"Bedtime routine goes very well when my five year old and 9 month old take a bath with lavender wash, read books together, brush teeth, pray and turn on soothing music."	It helps my kids to focus and stay calm.	2.458747376	4	FALSE
182	0	"Bedtime routine goes very well when my five year old and 9 month old take a bath with lavender wash, read books together, brush teeth, pray and turn on soothing music."	"My five year old and 9 month old take a bath with lavender wash, read books together, brush teeth, pray and turn on soothing music."	1.459363827	0	TRUE
182	0	"Bedtime routine goes very well when my five year old and 9 month old take a bath with lavender wash, read books together, brush teeth, pray and turn on soothing music."	There is more than one little girl at the bed. They go to the bathroom and then use a bath with lavender wash. Eventually all of the kids laugh and laugh and become a couple.	2.573149567	4	FALSE
182	0	"Bedtime routine goes very well when my five year old and 9 month old take a bath with lavender wash, read books together, brush teeth, pray and turn on soothing music."	"My five year old and 9 month old take a bath with lavender wash, read books together, brush teeth and pray and turn on soothing music."	1.464597293	0	TRUE
182	0	"Bedtime routine goes very well when my five year old and 9 month old take a bath with lavender wash, read books together, brush teeth, pray and turn on soothing music."	My child is 6 months old versus 6 months old when his routine started out at age 5.	2.962512365	4	FALSE
182	0	"Bedtime routine goes very well when my five year old and 9 month old take a bath with lavender wash, read books together, brush teeth, pray and turn on soothing music."	The baby and the mother will have to spend time together reading stories.	2.487009919	4	FALSE
182	0	I point out important or interesting things in the environment we are in.	I point out important things in the environment we are in.	2.32289537	1	FALSE
182	0	I point out important or interesting things in the environment we are in.	It's important to tell the other people about important things to show that you are interested.	2.418372196	1	FALSE
182	0	I point out important or interesting things in the environment we are in.	I would point out something or people in the environment.	2.292584939	1	FALSE
182	0	I point out important or interesting things in the environment we are in.	"Using a map of areas of interest in the environment, point out things that make us happy, interesting, and useful."	2.040189839	2	FALSE
182	0	I point out important or interesting things in the environment we are in.	I point out important things in the environment I am in.	2.32804393	1	FALSE
182	4	He loves anything that involves music and loves to look at books with vibrant colors and real pictures.	He likes to enjoy things with music and enjoys looking at pictures and books.	1.064090137	4	TRUE
182	4	He loves anything that involves music and loves to look at books with vibrant colors and real pictures.	He loves to read books that are exciting.	0.904207991	4	TRUE
182	4	He loves anything that involves music and loves to look at books with vibrant colors and real pictures.	He enjoys books that contain music that does not revolve around the music.	1.300016187	4	TRUE
182	4	He loves anything that involves music and loves to look at books with vibrant colors and real pictures.	His favorite is to hear the musical instruments.	1.021748216	4	TRUE
182	4	He loves anything that involves music and loves to look at books with vibrant colors and real pictures.	He must have fun playing toxica.	1.40475561	4	TRUE
182	4	He loves anything that involves music and loves to look at books with vibrant colors and real pictures.	He loves movies and is interested in music. Therefore he considers it to be normal and not desirable.	0.762461056	4	TRUE
182	0	Low cost community programs	Low cost community programs.	1.4376637	0	TRUE
182	0	Low cost community programs	Low cost community programs include community meals.	2.092365072	4	FALSE
182	0	Low cost community programs	Low cost community programs need capital to operate.	2.67597895	4	FALSE
182	0	Low cost community programs	Low cost community programs would benefit society by providing more work and interaction.	2.437346245	4	FALSE
182	0	Low cost community programs	Low cost community programs should be developed in the least amount of time.	2.56062081	4	FALSE
182	0	We have some good toys and push furniture to the side to make from for play in our small space.	The toys are for play and the furniture is for storage.	2.095207558	4	FALSE
182	0	We have some good toys and push furniture to the side to make from for play in our small space.	We are growing up in the suburbs that is very close to where our playground is.	2.143661959	4	FALSE
182	0	We have some good toys and push furniture to the side to make from for play in our small space.	We have a small room with white couches and chairs and push furniture.	2.050576583	4	FALSE
182	0	We have some good toys and push furniture to the side to make from for play in our small space.	We were on the lookout for some games the had been given us over the last few years that we enjoyed and the others we would never get used to.	2.271610894	4	FALSE
182	0	I offer him toys to play with so he will be quiet when he needs to be.	I give him toys so he will be quiet when he needs to be.	2.398340163	1	FALSE
182	0	I offer him toys to play with so he will be quiet when he needs to be.	I can't play with him because he has a problem with his voice.	2.879743452	4	FALSE
182	0	I offer him toys to play with so he will be quiet when he needs to be.	I am always offering him toys.	2.808581981	4	FALSE
182	0	I offer him toys to play with so he will be quiet when he needs to be.	I offer him toys so he can play with his toys when he needs some quiet time to be alone in peace.	2.414370705	1	FALSE
92	0	"N/A [name] usually participates well with routine appointments. We haven't went to a hair dresser, so its only been doctor appointments. "	The person is a little sad.	2.35759646	4	FALSE
92	0	"N/A [name] usually participates well with routine appointments. We haven't went to a hair dresser, so its only been doctor appointments. "	"We haven't been to a hairdresser, so its only been doctor appointments."	2.663193961	4	FALSE
92	0	"N/A [name] usually participates well with routine appointments. We haven't went to a hair dresser, so its only been doctor appointments. "	We don't have a hairdresser so we haven't went to a doctor appointment.	2.756608365	4	FALSE
92	0	"N/A [name] usually participates well with routine appointments. We haven't went to a hair dresser, so its only been doctor appointments. "	"We haven't gone to a hairdresser, so its only been doctor appointments."	2.700349118	4	FALSE
92	0	"N/A [name] usually participates well with routine appointments. We haven't went to a hair dresser, so its only been doctor appointments. "	They did Not have to go to a stylist for appointments.	2.539981008	4	FALSE
92	0	"N/A [name] usually participates well with routine appointments. We haven't went to a hair dresser, so its only been doctor appointments. "	"Usually, n/a [name] attend to doctor appointments. Usually, we don't go to a hair dresser."	1.995226102	4	FALSE
92	0	Introducing her to new faces and age groups.	"She might introduce them to a family from another town. Or, she could introduce them to new people she's not familiar with."	1.765247168	0	TRUE
92	0	Introducing her to new faces and age groups.	Introduce as much as she can to new faces and age groups on new dates.	1.405156158	0	TRUE
92	0	Introducing her to new faces and age groups.	She was going to meet girls from old friends and so she introduced them to women in her age group.	2.233108908	4	FALSE
92	0	Introducing her to new faces and age groups.	"This will give her time to expand her vocabulary, and get her into better conversation skills."	2.418376103	4	FALSE
92	0	Introducing her to new faces and age groups.	"When she first met, she is introduced to many new faces and age groups."	2.653330995	4	FALSE
92	1	I praise her for building blocks very high or succeeding at completing a puzzle correctly. 	I praise her to make her feel better when completing a puzzle.	1.521418227	1	TRUE
92	1	I praise her for building blocks very high or succeeding at completing a puzzle correctly. 	"I praise her for doing a great job at building hard, completing a puzzle correctly."	1.423622108	1	TRUE
92	1	I praise her for building blocks very high or succeeding at completing a puzzle correctly. 	I praise her for building blocks very high or succeeding at completing a puzzle correctly.	1.478754939	1	TRUE
92	1	I praise her for building blocks very high or succeeding at completing a puzzle correctly. 	I praise her out for building a lot of things if people think she's good and succeeding at completing a puzzle correctly.	1.518962354	1	TRUE
92	1	I praise her for building blocks very high or succeeding at completing a puzzle correctly. 	I praise her for building blocks very high or succeeding at completing a puzzle correctly.	1.478754939	1	TRUE
92	1	I praise her for building blocks very high or succeeding at completing a puzzle correctly. 	She is wasting a lot of effort and her accomplishments can get away with not being great.	2.703667959	4	FALSE
92	1	I praise her for building blocks very high or succeeding at completing a puzzle correctly. 	"I praise her for having a strong reasoning and attention to detail. She may not have many things going on at home &amp; they're usually easy for someone with no concentration. Moreover, it's easy for people to focus on &amp; recognize important things, but she should also be able to do them correctly to make her good."	2.031351134	4	FALSE
92	1	I praise her for building blocks very high or succeeding at completing a puzzle correctly. 	I praise her for building new blocks. This can be easily seen as showing self compassion.	1.664493788	1	TRUE
92	1	I praise her for building blocks very high or succeeding at completing a puzzle correctly. 	"If I praise her for building in an important direction in life, she might act and act better."	1.777303103	1	TRUE
92	2	Making it fun for her. I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer. 	I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer.	2.80500124	1	FALSE
92	2	Making it fun for her. I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer. 	It is very important to make your kid comfortable. Let her learn the skills of the mini vacuum. It helps her learn to use the machine. It helps her remember the instructions on the vacuum.	2.969671992	1	FALSE
92	2	Making it fun for her. I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer. 	I purchase a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer.	2.704577724	1	FALSE
92	2	Making it fun for her. I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer. 	"She gives me the opportunity to ask her what she wants. If I were to get a new vacuum, she would take me to the new ones."	2.481436403	1	FALSE
92	2	Making it fun for her. I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer. 	I gave her a vacuum. I taught her it's a very useful pet pet. I also give her a little rubbing alcohol.	2.745010342	1	FALSE
92	2	Making it fun for her. I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer. 	The Mini Vacuum is a good option for a baby.	3.95451511	4	FALSE
92	2	Making it fun for her. I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer. 	"She's very good with children (if she's good with kids!) and I like her to do that, and she likes helping me clean."	2.926185636	4	FALSE
92	2	Making it fun for her. I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer. 	I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. I also allow her to throw clothes into the washer and dryer.	2.887087603	1	FALSE
92	2	Making it fun for her. I purchased a mini vacuum that she uses when I vacuum. She really enjoys it. And likes that she is helping. I also allow her to throw clothes into the washer and dryer. 	Mom likes to muck things up for them. Mom mucks her hands into the dirt to put away the bits. Mom also tells mom to keep a vacuum cleaner for when she gets dirty. Mom has a bigger cleaning company working to make washing and drying fun. Mom has been to different places in her life to buy vacuums.	3.689603975	4	FALSE
92	4	We haven't been to any community events. 	We haven't been to any community events.	0.842584596	4	TRUE
92	4	We haven't been to any community events. 	We have enjoyed watching a lot of people.	0.967346846	4	TRUE
92	4	We haven't been to any community events. 	We haven't been to any community events.	0.842584596	4	TRUE
92	4	We haven't been to any community events. 	We have been to 3 community events in a week.	1.043352923	4	TRUE
92	4	We haven't been to any community events. 	We need a new community calendar when we have to buy tickets.	0.948927007	4	TRUE
92	4	We haven't been to any community events. 	We are in a group.	0.947097677	4	TRUE
92	0	Making sure the environment is comfortable. She is new to having house guest stay over or vice versa. 	Her house is always a place to go when guests are staying.	2.600178655	4	FALSE
92	0	Making sure the environment is comfortable. She is new to having house guest stay over or vice versa. 	The environment needs to be comfortable and functional.	2.611222355	4	FALSE
92	0	Making sure the environment is comfortable. She is new to having house guest stay over or vice versa. 	Make sure the environment is comfortable for her house guest.	1.504190953	0	TRUE
92	0	Making sure the environment is comfortable. She is new to having house guest stay over or vice versa. 	A friend wants to let her know that she is a new house guest. She does not want to stay in a rented accomodation. Making sure the environment is comfortable. She is new to having house guest stay over or vice versa. It's a good strategy to make sure that the area is comfortable.	2.152193854	4	FALSE
92	0	Making sure the environment is comfortable. She is new to having house guest stay over or vice versa. 	Make sure that the room is comfortable for her occassion.	1.853669058	1	FALSE
92	0	Making sure the environment is comfortable. She is new to having house guest stay over or vice versa. 	"Making sure the environment is comfortable. She is new to having house guest stay over, or vice versa."	1.529304018	0	TRUE
893	1	Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable	"The more the person can wash the hair, the easier it will be for him."	2.717878316	4	FALSE
893	1	Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable	[name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable.	2.096561163	4	FALSE
893	1	Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable	"Because [name] is a child, he is indifferent to getting bathed."	2.647239107	4	FALSE
893	1	Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable	[name] should try to dump water on his head himself to wash his hair but he doesn't like it.	2.332090226	4	FALSE
893	1	Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable	Let [name] dump water on his head to wash his hair.	1.675845279	1	TRUE
893	1	Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable	"A kid may give the kid water to bathe outside in the shower, but he will not wash his head."	2.094427623	4	FALSE
893	1	Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable	He takes a bath in lukewarm water and the head is turned upside down and it starts to get wet!	2.633622552	4	FALSE
893	1	Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable	Our Sense of Self advice is to let them get to the root of their displeasure.	2.019524893	4	FALSE
893	1	Taking a bath: [name] does not like his hair washed or touched. We have started to let him try to dump water on his head himself to wash hair and this seems to make it a little more bearable	The person is having a bath.	2.275125124	4	FALSE
893	0	Take [name] to playground more often	He would try to take [name] somewhere else but could not bring him to the playground.	2.787987721	4	FALSE
893	0	Take [name] to playground more often	There has been an increase in names in playgrounds.	2.710040514	4	FALSE
893	0	Take [name] to playground more often	The person who took the name to the playground more often will be interested in the person's name.	2.380007435	4	FALSE
893	0	Take [name] to playground more often	"At work, use [name] to be a dick."	1.882613399	0	TRUE
893	0	Take [name] to playground more often	The name should make people have a harder time getting into the playground even when there are better accesses.	2.456409504	4	FALSE
893	0	Take [name] to playground more often	The name of the party will take [name] to the playground.	2.082560538	0	TRUE
893	0	Let [name] play outside more often and explore outdoors	The idea is if [name] is able to play outside more often.	2.780352575	4	FALSE
893	0	Let [name] play outside more often and explore outdoors	Play outside more often and explore outdoors	1.05445677	0	TRUE
893	0	Let [name] play outside more often and explore outdoors	"Playing outside more often is a good way to go, but it may be a bad idea for the kids."	1.93694253	4	FALSE
893	0	Let [name] play outside more often and explore outdoors	let [name] occupy more places outside than there are rooms with windows.	2.555597122	1	FALSE
893	0	Let [name] play outside more often and explore outdoors	It might be interesting to see where the boy played; but because he was in a place of play and no one was around and was likely spending his time in the rain we decided to do something a little different.	2.212628758	4	FALSE
893	1	Encourage [name] not to get upset when routines change or he does not get what he wants	Be kind to [name].	1.445931962	1	TRUE
893	1	Encourage [name] not to get upset when routines change or he does not get what he wants	Help [name] understand that what he has done is not wrong.	1.626386068	1	TRUE
893	1	Encourage [name] not to get upset when routines change or he does not get what he wants	[name] should avoid getting upset when routines change or he does not get what he wants.	1.901429403	4	FALSE
893	1	Encourage [name] not to get upset when routines change or he does not get what he wants	"[name] should also help [name] stay calm, which would help him enjoy routines."	2.492493866	4	FALSE
893	1	Encourage [name] not to get upset when routines change or he does not get what he wants	Encourage [name] not to get upset when routines change at work or the office.	1.460575154	1	TRUE
893	1	Encourage [name] not to get upset when routines change or he does not get what he wants	The purpose of this strategy is to encourage [name] not to get upset when routines change or he does not get what he wants.	2.114148468	4	FALSE
893	1	Encourage [name] not to get upset when routines change or he does not get what he wants	Encourage [name] to not get upset when routines change or he does not get what he wants	1.309263024	1	TRUE
893	1	Encourage [name] not to get upset when routines change or he does not get what he wants	Encourage [name] to get upset when routines change or he does not get what he wants	1.317998467	1	TRUE
893	1	Encourage [name] not to get upset when routines change or he does not get what he wants	"If [name] seems down by changing routines or not getting what he wanted, he can use this practice"	2.448519609	4	FALSE
893	0	Schedule more play date	The person who is trying to schedule a play date is going to be late and the person is putting a lot of pressure on the already stressed person.	2.33242497	4	FALSE
893	0	Schedule more play date	Make it more accessible to your family. Include activities to make the space more accessible and a little less unorganized.	1.462737158	0	TRUE
893	0	Schedule more play date	You want to have more dates with your friends so you can get together and watch them play. Try a schedule that you know how to do and go over dates if there are any.	1.597735143	0	TRUE
893	0	Schedule more play date	The date is important to the future of your relationship. The problem is that we haven't got enough of it lately.	2.986575771	4	FALSE
893	0	Schedule more play date	Schedule more games.	1.32316602	0	TRUE
893	0	Schedule more play date	One play date may lead to a date change.	2.675641843	2	FALSE
893	1	Encourage [name] to do more things on his own	Encourage [name] to do more things on his own.	1.360025323	1	TRUE
893	1	Encourage [name] to do more things on his own	"To encourage [name] to do more things on his own, you say, send him to a therapist to perform an ad for you. He will tell you that youâ€™re the best at what you do, and that youâ€™re the person to do it. As he performs that ad, he may then ask you to help him."	1.678484585	1	TRUE
893	1	Encourage [name] to do more things on his own	Remind [name] of the importance of making changes to his life. Give [name] the opportunity to help those in need.	1.422897958	1	TRUE
893	1	Encourage [name] to do more things on his own	"If you are a good at something, encourage [name], and be patient. If you are not, encourage [name] to do more things on his own. Give [name] something you like, and he'll think."	1.494527383	1	TRUE
893	1	Encourage [name] to do more things on his own	Encourage [name] to do more things on himself	1.381352261	1	TRUE
893	1	Encourage [name] to do more things on his own	"Encourage the person to change their ways, change their behaviour, think and act."	1.184895654	1	TRUE
893	1	Encourage [name] to do more things on his own	Try this technique: Encourage [name] to do more things on his own	1.901372704	2	FALSE
893	1	Encourage [name] to do more things on his own	Encourage [name] to do more things on his own.	1.360025323	1	TRUE
893	0	"We have no family in town, but we FaceTime almost daily with grandparents"	We meet with friends in the city and share pictures online of them.	1.461401347	0	TRUE
893	0	"We have no family in town, but we FaceTime almost daily with grandparents"	We use FaceTime almost daily with grandparents.	2.199045807	4	FALSE
893	0	"We have no family in town, but we FaceTime almost daily with grandparents"	"We have no family in town, but We FaceTime almost daily with grandparents"	2.112806164	4	FALSE
893	0	"We have no family in town, but we FaceTime almost daily with grandparents"	We would like a video.	2.342213598	4	FALSE
893	2	Use a chore chart for reinforcement	A chore chart is a helpful tool when you need a reminder.	1.853436762	2	TRUE
893	2	Use a chore chart for reinforcement	"You can also use a gimmick: put a red carpet in your bathroom and then use brightly lit curtains. You can also use a brightly lit desk or office chair that would look good on a desk and a brightly lit wall. For example, if you want to show that your children are active and doing well, you can use a chalkboard or chalkboard to show their physical condition. For example, you could use a chalkboard or chalkboard to show when they are doing exercise. If your kids spend some time doing a chore, you can put them"	2.827495884	1	FALSE
893	2	Use a chore chart for reinforcement	Make a chore chart for a child to mark their tasks.	2.298948048	0	FALSE
893	2	Use a chore chart for reinforcement	Choose a chore chart that uses both color and sizes	1.301838177	2	TRUE
893	2	Use a chore chart for reinforcement	Try to use a simple odometer chart to track how much time you have used the chore chart as your kids need to work on it.	2.633723815	0	FALSE
893	2	Use a chore chart for reinforcement	"Alternatively, you can use a chore list as a training tool. This can be done online or through your internet subscription."	2.722435334	4	FALSE
893	2	Use a chore chart for reinforcement	A chore chart is generally placed at the end of a lesson in a classroom or library. Doing this early in training helps to develop an understanding of what a chore chart is meant for.	1.895879271	3	FALSE
893	2	Use a chore chart for reinforcement	"To reinforce, put a picture of your favorite chores so the kid can see them and have the chores done."	2.418729183	1	FALSE
893	2	Use a chore chart for reinforcement	Use a chore chart to help with discipline.	1.77243855	2	TRUE
893	0	"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement "	"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement."	2.999472282	4	FALSE
893	0	"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement "	"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement."	2.999472282	4	FALSE
893	0	"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement "	He dislikes the puzzles. I have been encouraging him and encouraging him to do puzzles.	2.915704629	4	FALSE
893	0	"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement "	I am giving it more opportunities to enable him to do puzzles and offer encouragement.	2.941284523	4	FALSE
893	0	"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement "	"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement."	2.999472282	4	FALSE
893	0	"[name] does not like to do puzzles, play with blocks or dress up. I have been giving more opportunities for him to do puzzles and providing encouragement "	I have been giving more opportunities for [name] to do puzzles and providing encouragement	2.756062638	1	FALSE
893	0	Take [name] to more activities so he can get use to more sensory stimulation 	"Activities for [name] include: Going to the movies, listening to music, watching art, listening to music, or taking a video game."	2.288686235	1	FALSE
893	0	Take [name] to more activities so he can get use to more sensory stimulation 	An environment/context strategy to take [name] to more activities is to take him to more activities to get use to more sensory stimulation.	2.665929576	2	FALSE
893	0	Take [name] to more activities so he can get use to more sensory stimulation 	[name] takes to more activities so he can get use to more sensory stimulation.	2.561239868	3	FALSE
893	0	Take [name] to more activities so he can get use to more sensory stimulation 	She would take [name] to more activities so he can get used to more sensory stimulation.	2.621970061	4	FALSE
893	0	Take [name] to more activities so he can get use to more sensory stimulation 	He will feel more helpful with the presence of sensory stimulation.	2.634425381	4	FALSE
